F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
118.25,27.5,-71.0,180.75,429.25,484.0,-235.25,158.25,-589.0,-127.75,-137.5,-33.5
-224.0,83.0,-64.75,869.5,942.75,-597.75,102.5,-298.5,395.5,-17.75,-75.75,36.75
125.0,42.5,-64.5,148.0,359.5,542.0,-221.25,220.5,-558.25,-89.25,-110.25,21.25
-346.0,-353.75,-93.5,-120.0,-146.75,-644.0,76.75,-409.5,77.75,-51.25,-128.5,-350.25
84.25,-375.75,-87.0,-830.0,-791.25,409.5,-200.75,278.25,-749.75,-69.75,-181.25,-228.0
-328.0,-340.5,-115.75,-69.0,-162.25,-615.0,88.25,-396.5,124.0,-22.5,-119.5,-344.0
46.75,-406.75,-84.25,-839.5,-825.0,417.25,-298.0,240.5,-776.5,-216.0,-237.0,-242.25
-323.5,-352.75,-130.75,-111.25,-201.5,-638.25,131.0,-409.0,137.75,49.5,-99.0,-359.25
59.5,-360.25,-51.75,-836.5,-792.5,423.25,-274.5,276.0,-741.75,-186.25,-194.25,-221.5
-332.25,-334.25,-148.75,-74.5,-239.25,-631.25,150.5,-416.0,161.25,54.25,-104.5,-332.75
84.75,-384.25,-47.75,-864.5,-820.25,446.25,-295.75,306.25,-741.5,-198.75,-174.75,-233.25
-353.0,-326.25,-145.5,-74.75,-251.75,-684.25,156.75,-481.0,164.5,8.5,-113.25,-340.5
69.5,-409.75,-55.5,-835.5,-830.0,544.0,-307.75,308.75,-727.5,-203.5,-194.5,-210.0
-332.0,-313.5,-140.5,-75.0,-239.0,-743.5,138.75,-484.75,208.0,36.75,-115.0,-334.5
78.25,-394.0,-51.25,-797.25,-791.25,566.0,-297.75,336.0,-707.75,-204.75,-194.75,-191.0
-334.25,-301.25,-119.75,-75.5,-243.75,-737.25,157.75,-471.0,233.5,84.0,-68.5,-339.0
77.75,-418.75,-70.5,-841.5,-801.0,514.5,-310.0,279.0,-731.0,-226.5,-196.75,-201.75
-345.0,-293.0,-115.75,-93.25,-224.75,-698.25,125.5,-492.0,259.25,52.25,-96.75,-325.0
59.25,-427.5,-83.25,-820.5,-789.75,461.5,-287.5,265.25,-724.5,-231.25,-201.0,-215.25
-304.25,-296.0,-116.75,-31.75,-206.25,-666.75,120.0,-431.0,327.25,96.75,-71.25,-314.5
38.0,-440.5,-74.75,-806.75,-778.0,400.25,-266.25,230.75,-678.75,-170.25,-165.75,-196.5
-258.75,-259.25,-146.0,-21.5,-188.5,-594.0,88.75,-356.75,367.5,23.5,-173.75,-304.75
45.75,-411.0,-49.25,-746.75,-740.0,410.25,-260.5,205.75,-668.5,-176.5,-136.25,-184.75
-281.75,-235.25,-142.0,29.25,-154.75,-625.75,84.0,-382.5,361.0,50.75,-146.75,-290.75
47.75,-416.0,-46.5,-756.5,-721.75,450.5,-244.0,247.75,-662.75,-195.5,-151.0,-160.25
-253.0,-294.0,-129.75,19.5,-199.75,-648.5,65.75,-372.75,352.5,50.0,-98.75,-260.25
54.5,-364.5,-21.0,-765.75,-668.5,430.25,-224.5,261.75,-637.75,-160.75,-121.75,-148.25
-322.0,-335.75,-124.25,-12.75,-237.0,-659.75,82.5,-465.75,305.0,74.75,-37.0,-306.75
85.75,-316.0,-49.75,-708.25,-599.0,457.0,-274.75,317.0,-547.25,-271.5,-224.5,-78.75
-290.75,-367.0,-85.75,-86.75,-283.25,-665.75,149.75,-398.75,419.5,194.25,67.0,-338.5
66.25,-311.75,-30.0,-681.75,-576.25,471.0,-288.25,271.75,-576.25,-255.5,-212.75,-93.75
-294.5,-310.25,-121.5,-86.75,-207.0,-661.0,174.25,-417.0,402.0,191.75,26.5,-329.0
67.25,-353.75,-19.0,-712.5,-640.0,472.25,-328.25,338.0,-601.75,-283.75,-197.0,-113.25
-255.25,-242.75,-157.0,-40.25,-114.5,-646.0,214.5,-409.0,458.0,176.5,-50.25,-298.0
-8.5,-430.5,-10.75,-735.75,-695.75,446.0,-388.5,240.0,-739.0,-312.75,-174.75,-170.0
-275.25,-208.25,-161.25,-12.5,-88.25,-632.75,205.75,-429.75,462.5,200.5,-63.0,-301.75
22.75,-374.75,-22.75,-663.75,-607.0,468.75,-322.5,308.75,-656.25,-291.25,-154.5,-144.25
-278.5,-217.0,-144.75,-54.25,-84.75,-681.5,178.0,-460.0,470.25,196.75,-59.75,-318.5
9.5,-381.75,-63.0,-633.25,-589.75,467.75,-308.25,326.0,-670.0,-291.75,-175.0,-149.75
-282.75,-261.5,-145.25,-85.25,-122.0,-708.5,121.5,-480.0,442.25,154.75,-67.25,-328.75
2.5,-338.0,-42.25,-546.75,-516.25,511.0,-275.0,328.25,-639.5,-292.75,-147.5,-129.5
-274.75,-245.25,-145.75,-59.25,-105.75,-729.5,121.5,-492.75,425.25,144.0,-101.25,-330.75
-4.0,-384.5,-56.25,-556.5,-520.0,517.5,-286.0,330.75,-648.75,-300.75,-152.5,-154.25
-294.0,-262.5,-158.0,-91.5,-116.25,-731.0,82.0,-494.75,388.25,106.75,-131.0,-342.25
8.25,-351.75,-60.5,-505.0,-460.75,487.5,-245.0,333.75,-616.0,-265.0,-147.75,-155.0
-273.5,-228.5,-149.0,-28.5,-72.25,-668.5,80.5,-506.0,398.25,101.75,-112.75,-287.25
-0.25,-381.75,-17.25,-536.5,-502.0,426.75,-260.0,330.5,-647.25,-235.0,-70.5,-176.25
-224.0,-164.5,-184.0,38.0,3.0,-606.75,110.0,-431.5,465.5,54.0,-204.25,-238.25
-69.5,-427.25,1.0,-542.25,-555.75,383.25,-291.5,255.75,-725.0,-200.75,-19.0,-203.5
-201.0,-148.0,-181.5,28.5,31.5,-584.75,113.25,-435.0,493.5,43.75,-189.75,-232.5
-43.75,-448.25,1.0,-550.5,-572.0,350.75,-298.0,285.0,-720.25,-203.25,5.0,-203.25
-212.75,-130.75,-171.75,17.75,41.25,-593.25,117.0,-421.75,467.25,35.75,-165.25,-241.5
-54.75,-469.0,-41.25,-531.0,-580.5,360.5,-322.75,255.0,-708.0,-271.0,-55.5,-179.25
-214.75,-122.25,-145.5,18.75,74.5,-577.0,156.75,-449.75,471.0,78.25,-141.5,-260.0
-60.75,-486.25,-43.75,-545.0,-611.75,366.25,-345.25,264.75,-732.5,-278.25,-48.0,-193.5
-197.0,-113.0,-153.75,65.75,91.75,-562.0,130.0,-414.75,507.75,56.5,-154.0,-229.5
-73.0,-472.75,-34.0,-507.75,-619.25,339.5,-340.0,267.0,-756.5,-277.0,-28.75,-213.5
-191.0,-108.5,-154.5,48.25,91.75,-565.5,139.0,-434.75,518.25,60.75,-147.5,-214.75
-62.0,-453.5,-23.5,-539.25,-600.25,364.5,-322.25,282.0,-757.75,-263.75,0.5,-231.25
-226.75,-107.25,-159.0,58.25,72.25,-580.75,151.75,-476.25,497.75,80.25,-208.25,-232.0
-38.75,-432.0,-37.0,-501.25,-562.0,360.5,-368.0,299.25,-709.25,-337.0,-44.0,-196.0
