"F3 Value","F3 Quality","FC6 Value","FC6 Quality","P7 Value","P7 Quality","T8 Value","T8 Quality","F7 Value","F7 Quality","F8 Value","F8 Quality","T7 Value","T7 Quality","P8 Value","P8 Quality","AF4 Value","AF4 Quality","F4 Value","F4 Quality","AF3 Value","AF3 Quality","O2 Value","O2 Quality","O1 Value","O1 Quality","FC5 Value","FC5 Quality","X Value","X Quality","Y Value","Y Quality","Z Value","Z Quality","Unknown Value","Unknown Quality"
"-303","0","-216","0","-228","0","-98","0","-141","0","-250","0","-433","0","-320","0","-167","0","-279","0","-94","0","-298","0","-259","0","-166","0","22","0","23","0","?","0","58","8"
"-372","0","-227","0","-280","0","-168","0","-235","0","-206","0","-313","0","-256","0","-169","0","-322","0","-261","0","-268","0","-240","0","-167","0","23","0","23","0","?","0","59","0"
"-227","0","-52","0","-170","0","-15","0","-95","0","-24","0","-113","0","4","0","-159","0","-96","0","-101","0","17","0","-18","0","-161","0","23","0","23","0","?","0","60","16"
"-329","0","-354","0","-292","0","-321","0","-388","0","-353","0","-538","0","-309","0","-166","0","-298","0","-340","0","-320","0","-346","0","-172","0","23","0","23","0","?","0","61","16"
"-272","0","-233","0","-186","0","-192","0","-199","0","-244","0","-518","0","-294","0","-169","0","-252","0","-249","0","-386","0","-385","0","-161","0","23","0","23","0","?","0","62","24"
"-264","0","-59","0","-222","0","16","0","3","0","-56","0","-321","0","-170","0","-169","0","-206","0","-80","0","-233","0","-269","0","-160","0","23","0","23","0","?","0","63","24"
"-310","968","-110","0","-236","0","-99","0","-110","0","-121","0","-241","0","-162","0","-167","0","-214","0","-86","0","-124","0","-91","0","-165","0","23","0","23","0","?","0","63","24"
"-215","968","-62","0","-119","0","-40","0","-123","0","-68","0","-192","0","-32","0","-165","0","-59","0","-86","0","14","0","54","0","-159","16","23","0","23","0","?","0","63","24"
"-328","968","-441","0","-285","0","-357","0","-456","0","-431","0","-658","0","-436","0","-168","0","-315","0","-469","3728","-403","0","-398","0","-169","16","23","0","23","0","?","0","63","24"
"-245","968","-287","0","-185","0","-291","0","-299","3752","-302","0","-502","0","-404","0","-162","0","-254","0","-267","3728","-346","0","-319","0","-164","16","23","0","23","0","?","0","63","24"
"-236","968","36","0","-201","0","0","0","-32","3752","-10","0","-171","3832","-118","0","-171","0","-170","0","63","3728","-62","0","-69","0","-166","16","23","0","23","0","?","0","63","24"
"-353","968","-29","0","-296","2888","30","0","-49","3752","-34","0","-213","3832","-80","0","-175","0","-259","0","-38","3728","-77","0","-95","0","-174","16","23","0","23","0","?","0","63","24"
"-261","968","-141","0","-188","2888","-6","0","-101","3752","-82","0","-302","3832","-79","0","-164","0","-128","0","-170","3728","-71","0","-80","3744","-175","16","23","0","23","0","?","0","63","24"
"-382","968","-596","0","-319","2888","-532","0","-580","3752","-560","0","-749","3832","-550","0","-167","0","-364","0","-608","3728","-542","3720","-535","3744","-183","16","22","0","23","0","?","0","63","24"
"-371","968","-340","0","-248","2888","-415","0","-387","3752","-380","0","-551","3832","-431","6888","-165","0","-359","0","-310","3728","-478","3720","-443","3744","-168","16","22","0","23","0","?","0","63","24"
"-349","968","117","0","-269","2888","49","3096","16","3752","49","0","-284","3832","-52","6888","-166","0","-277","0","126","3728","-129","3720","-129","3744","-173","16","23","0","23","0","?","0","63","24"
"-394","968","-143","0","-320","2888","-99","3096","-176","3752","-154","3576","-419","3832","-167","6888","-166","0","-349","0","-163","3728","-180","3720","-173","3744","-181","16","22","0","23","0","?","0","63","24"
"-237","968","-245","0","-130","2888","-92","3096","-193","3752","-205","3576","-323","3832","-143","6888","-161","24","-154","0","-258","3728","-120","3720","-133","3744","-166","16","22","0","23","0","?","0","63","24"
"-350","968","-469","3648","-275","2888","-350","3096","-463","3752","-459","3576","-623","3832","-451","6888","-164","24","-331","0","-467","3728","-449","3720","-496","3744","-175","16","22","0","23","0","?","0","63","24"
"-349","968","-328","3648","-242","2888","-303","3096","-377","3752","-323","3576","-502","3832","-358","6888","-158","24","-308","3056","-311","3728","-343","3720","-346","3744","-174","16","22","0","23","0","?","0","63","24"
"-281","968","-73","3648","-202","2888","-21","3096","-106","3752","-39","3568","-171","3832","24","6888","-162","24","-172","3056","-86","3728","13","3720","26","3744","-171","16","22","0","23","0","?","0","63","24"
"-352","968","-94","3648","-289","2888","-64","3096","-108","3752","-92","3568","-306","3832","-64","6888","-170","16","-296","3056","-108","3728","-145","3720","-114","3744","-175","16","23","0","23","0","?","0","63","24"
"-206","968","98","3664","-112","2888","68","3096","50","3752","66","3568","-290","3832","-110","6888","-166","16","-130","3056","122","3728","-133","3720","-126","3744","-165","16","22","0","23","0","?","0","63","24"
"-295","968","-271","3664","-223","2888","-256","3096","-312","3752","-274","3568","-537","3832","-413","6888","-170","16","-275","3056","-251","3728","-374","3720","-378","3744","-171","16","22","0","23","0","?","0","81","3056"
"-319","968","-299","3664","-237","2888","-246","3096","-306","3752","-277","3568","-356","3832","-227","6888","-164","16","-267","3056","-315","3728","-226","3720","-182","3744","-168","16","22","0","23","0","?","0","82","3568"
"-226","968","64","3664","-190","2888","113","3096","23","3752","84","3568","-94","3832","106","6888","-159","16","-79","3056","41","3728","142","3720","121","3744","-166","16","22","0","23","0","?","0","83","8"
"-325","968","-124","3664","-288","2888","-80","3096","-144","3752","-128","3568","-455","3832","-229","6888","-169","16","-268","3056","-117","3728","-167","3720","-199","3744","-175","16","22","0","23","0","?","0","84","3656"
"-216","968","-37","3664","-106","2888","-8","3096","-27","3752","-78","3568","-431","3832","-208","6888","-163","16","-162","3056","-19","3728","-224","3720","-209","3744","-166","16","22","0","23","0","?","0","85","3064"
"-258","968","-192","3664","-181","2888","-161","3096","-213","3752","-205","3568","-410","3832","-331","6888","-162","16","-218","3056","-175","3728","-318","3720","-323","3744","-174","16","22","0","23","0","?","0","86","3560"
"-286","968","-196","3664","-217","2888","-127","3096","-198","3752","-159","3568","-272","3832","-224","6888","-166","16","-223","3056","-158","3728","-163","3720","-139","3744","-176","16","22","0","24","0","?","0","87","8"
"-200","968","76","3664","-139","2888","140","3096","6","3752","107","3568","-138","3832","133","6888","-165","16","-56","3056","52","3728","155","3720","158","3744","-169","16","22","0","24","0","?","0","88","3664"
"-325","968","-177","3664","-237","2888","-150","3096","-266","3752","-182","3568","-494","3832","-180","6888","-170","16","-271","3056","-225","3728","-211","3720","-226","3744","-176","16","22","0","24","0","?","0","89","3056"
"-247","968","-164","3664","-129","2888","-45","3096","-87","3752","-171","3568","-465","3832","-205","6888","-166","16","-214","3056","-114","3728","-271","3720","-274","3744","-172","16","22","0","24","0","?","0","90","3568"
"-277","968","-176","3664","-240","2888","-28","3096","-73","3752","-173","3568","-487","3832","-204","6888","-166","16","-239","3056","-99","3728","-263","3720","-278","3744","-176","16","22","0","24","0","?","0","91","16"
"-323","968","-115","3664","-252","2888","-66","3096","-180","3752","-94","3568","-361","3832","-142","6888","-166","16","-238","3056","-149","3728","-131","3720","-115","3744","-173","16","22","0","24","0","?","0","92","3656"
"-238","968","27","3664","-139","2888","83","3096","-81","3752","50","3568","-152","3832","58","6888","-163","16","-79","3056","-29","3728","112","3720","108","3744","-166","16","22","0","24","0","?","0","93","3040"
"-360","968","-359","3664","-299","2888","-287","3096","-382","3752","-359","3568","-576","3832","-328","6888","-170","16","-325","3056","-360","3728","-320","3720","-351","3744","-181","16","22","0","24","0","?","0","94","3560"
"-274","968","-238","3664","-184","2888","-200","3096","-281","3752","-217","3568","-559","3832","-352","6888","-166","16","-253","3056","-281","3728","-354","3720","-367","3744","-176","16","22","0","24","0","?","0","95","8"
"-278","968","-48","3664","-211","2888","33","3096","-116","3752","-12","3568","-409","3832","-220","6888","-165","16","-212","3056","-106","3728","-213","3720","-217","3744","-175","16","22","0","23","0","?","0","96","3672"
"-342","968","-97","3664","-251","2888","-30","3096","-122","3752","-95","3568","-328","3832","-114","6888","-164","16","-240","3056","-78","3728","-127","3720","-89","3744","-175","16","22","0","23","0","?","0","97","3064"
"-228","968","-21","3664","-130","2888","-2","3096","-115","3752","-16","3568","-200","3832","27","6888","-161","16","-64","3056","-49","3728","33","3720","41","3744","-170","16","22","0","23","0","?","0","98","3560"
"-353","968","-414","3664","-274","2888","-375","3096","-517","3752","-395","3568","-649","3832","-441","6888","-166","16","-311","3056","-478","3728","-424","3720","-427","3744","-179","16","22","0","23","0","?","0","99","8"
"-303","968","-319","3664","-182","2888","-312","3096","-321","3752","-340","3568","-630","3832","-385","6888","-162","16","-280","3056","-262","3728","-392","3720","-360","3744","-173","16","22","0","23","0","?","0","100","3648"
"-272","968","33","3664","-186","2888","47","3096","39","3752","-8","3568","-370","3832","-72","6888","-166","16","-193","3056","135","3728","-85","3720","-88","3744","-177","16","22","0","23","0","?","0","101","3040"
"-355","968","-24","3664","-254","2888","60","3096","-97","3752","-23","3568","-309","3832","-93","6888","-169","16","-260","3056","-54","3728","-83","3720","-82","3744","-180","16","22","0","23","0","?","0","102","3568"
"-240","968","-79","3664","-135","2888","-3","3096","-188","3752","-60","3568","-246","3832","-39","6888","-165","16","-103","3056","-152","3728","-25","3720","-35","3744","-169","16","22","0","24","0","?","0","103","8"
"-337","968","-449","3664","-254","2888","-456","3096","-515","3752","-449","3568","-646","3832","-435","6888","-174","16","-308","3056","-451","3728","-410","3720","-422","3744","-176","16","22","0","23","0","?","0","104","3664"
"-331","968","-329","3664","-173","2888","-310","3096","-298","3752","-330","3568","-571","3832","-373","6888","-168","16","-300","3056","-315","3728","-349","3720","-305","3744","-174","16","22","0","23","0","?","0","105","3064"
"-301","968","-26","3664","-194","2888","83","3096","-9","3752","3","3568","-293","3832","-44","6888","-164","16","-208","3056","-107","3728","-44","3720","-28","3744","-178","16","22","0","24","0","?","0","106","3552"
"-356","968","-47","3664","-293","2888","-35","3096","-87","3752","-42","3568","-322","3832","-130","6888","-172","16","-296","3056","-63","3728","-112","3720","-109","3744","-179","16","22","0","23","0","?","0","107","24"
"-249","968","29","3664","-163","2888","-14","3096","-2","3752","-11","3568","-328","3832","-148","6888","-165","16","-158","3056","136","3728","-109","3720","-97","3744","-170","16","22","0","23","0","?","0","108","3672"
"-371","968","-412","3664","-301","2888","-352","3096","-420","3752","-427","3568","-743","3832","-463","6888","-164","16","-350","3056","-359","3728","-479","3720","-467","3744","-185","16","22","0","24","0","?","0","109","3048"
"-321","968","-328","3664","-194","2888","-243","3096","-360","3752","-292","3568","-481","3832","-295","6888","-161","16","-278","3056","-385","3728","-301","3720","-286","3744","-178","16","22","0","24","0","?","0","110","3568"
"-217","968","98","3664","-105","2888","125","3096","15","3752","123","3568","-40","3832","71","6888","-165","16","-103","3056","79","3728","127","3720","87","3744","-170","16","22","0","24","0","?","0","111","24"
"-324","968","-43","3664","-259","2888","-20","3096","-54","3752","-44","3568","-335","3832","-93","6888","-171","16","-278","3056","-9","3728","-110","3720","-112","3744","-180","16","22","0","24","0","?","0","112","3648"
"-207","968","2","3664","-132","2888","70","3096","53","3752","-9","3568","-381","3832","-121","6888","-162","16","-142","3056","-13","3728","-171","3720","-130","3744","-173","16","22","0","24","0","?","0","113","3056"
"-271","968","-269","3664","-202","2888","-206","3096","-272","3752","-272","3568","-543","3832","-439","6888","-168","16","-239","3056","-304","3728","-382","3720","-368","3744","-178","16","22","0","24","0","?","0","114","3552"
"-300","968","-201","3664","-213","2888","-216","3096","-258","3752","-189","3568","-345","3832","-266","6888","-170","16","-238","3056","-187","3728","-243","3720","-177","3744","-179","16","22","0","24","0","?","0","115","24"
"-227","968","84","3664","-173","2888","117","3096","33","3752","118","3568","-87","3832","173","6888","-164","16","-89","3056","71","3728","132","3720","172","3744","-177","16","22","0","23","0","?","0","116","3648"
"-328","968","-123","3664","-228","2888","-30","3096","-132","3752","-118","3568","-414","3832","-112","6888","-167","16","-275","3056","-129","3728","-129","3720","-146","3744","-181","16","22","0","24","0","?","0","117","3056"
"-245","968","-36","3664","-105","2888","25","3096","-20","3752","-62","3568","-387","3832","-179","6888","-164","16","-195","3056","30","3728","-242","3720","-234","3744","-171","16","22","0","24","0","?","0","118","3568"
"-308","968","-199","3664","-264","2888","-175","3096","-198","3752","-212","3568","-472","3832","-291","6888","-170","16","-276","3056","-137","3728","-377","3720","-340","3744","-182","16","22","0","24","0","?","0","119","0"
"-297","968","-137","3664","-222","2888","-118","3096","-180","3752","-111","3568","-303","3832","-93","6888","-171","16","-218","3056","-164","3728","-117","3720","-81","3744","-182","16","22","0","24","0","?","0","120","3672"
"-180","968","193","3664","-84","2888","244","3096","114","3752","220","3568","-51","3832","253","6888","-167","16","-1","3056","166","3728","234","3720","190","3744","-168","16","22","0","24","0","?","0","121","3056"
"-323","968","-163","3664","-261","2888","-94","3096","-195","3752","-161","3568","-475","3832","-183","6888","-171","16","-256","3056","-167","3728","-237","3720","-281","3744","-172","16","22","0","23","0","?","0","122","3576"
"-235","968","-186","3664","-144","2888","-130","3096","-190","3752","-170","3568","-504","3832","-292","6888","-165","16","-191","3056","-244","3728","-300","3720","-300","3744","-173","16","22","0","23","0","?","0","123","0"
"-230","968","-69","3664","-153","2888","-22","3096","-93","3752","-35","3568","-332","3832","-216","6888","-167","16","-156","3056","-130","3728","-191","3720","-196","3744","-179","16","22","0","23","0","?","0","124","3648"
"-278","968","25","3664","-184","2888","58","3096","-2","3752","37","3568","-149","3832","-13","6888","-167","16","-163","3056","47","3728","-48","3720","-30","3744","-173","16","22","0","23","0","?","0","125","3056"
"-179","968","158","3664","-100","2888","243","3096","112","3752","190","3568","-82","3832","213","6888","-163","16","-8","3056","149","3728","173","3720","156","3744","-163","16","22","0","23","0","?","0","126","3552"
"-278","968","-243","3664","-208","2888","-172","3096","-290","3752","-213","3568","-485","3832","-273","6888","-168","16","-228","3056","-284","3728","-265","3720","-270","3744","-176","16","22","0","23","0","?","0","127","16"
"-198","968","-205","3664","-104","2888","-230","3096","-213","3752","-247","3568","-474","3832","-314","6888","-164","16","-155","3056","-156","3728","-303","3720","-266","3744","-168","16","22","0","23","0","?","0","234","3664"
"-201","1040","35","3664","-168","2888","5","3096","20","3752","-18","3568","-397","3832","-72","6888","-169","16","-104","3056","107","3728","-103","3720","-110","3744","-165","16","22","0","23","0","?","0","234","3664"
"-270","1040","61","3664","-197","2888","89","3096","25","3752","83","3568","-188","3832","50","6888","-172","16","-140","3056","40","3728","14","3720","22","3744","-171","16","21","0","23","0","?","0","234","3664"
"-157","1040","119","3664","-71","2888","157","3096","65","3752","153","3568","15","3832","163","6888","-165","16","13","3056","75","4048","137","3720","126","3744","-168","16","22","0","23","0","?","0","234","3664"
"-267","1040","-307","3664","-244","2888","-247","3096","-340","4192","-291","3568","-579","3832","-297","6888","-170","16","-230","3056","-302","4048","-326","3720","-384","3744","-176","16","22","0","24","0","?","0","234","3664"
"-230","1040","-281","3664","-168","2888","-171","3096","-253","4192","-243","3568","-552","4240","-292","6888","-168","16","-202","3056","-264","4048","-288","3720","-298","3744","-167","16","22","0","24","0","?","0","234","3664"
"-200","1040","-13","3664","-156","2840","47","3096","67","4192","3","3568","-160","4240","13","6888","-169","16","-97","3056","-18","4048","16","3720","19","3744","-168","16","22","0","24","0","?","0","234","3664"
"-251","1040","9","3664","-208","2840","-28","3096","42","4192","-7","3568","-168","4240","121","6888","-169","16","-119","3056","1","4048","44","3720","22","3824","-176","16","22","0","24","0","?","0","234","3664"
"-158","1040","58","3664","-97","2840","73","3096","-26","4192","78","3568","-189","4240","148","6888","-162","16","6","3056","26","4048","83","4136","33","3824","-172","16","22","0","24","0","?","0","234","3664"
"-308","1040","-410","3664","-257","2840","-328","3096","-475","4192","-374","3568","-611","4240","-445","4880","-170","16","-280","3056","-419","4048","-414","4136","-386","3824","-179","16","22","0","24","0","?","0","234","3664"
"-268","1040","-313","3664","-165","2840","-243","3576","-285","4192","-293","3568","-473","4240","-365","4880","-171","16","-238","3056","-268","4048","-351","4136","-245","3824","-166","16","22","0","24","0","?","0","234","3664"
"-205","1040","74","3664","-119","2840","125","3576","20","4192","128","4032","-100","4240","95","4880","-169","16","-93","3056","41","4048","63","4136","80","3824","-167","16","22","0","24","0","?","0","234","3664"
"-321","1040","13","3664","-231","2840","36","3576","-39","4192","43","4032","-195","4240","6","4880","-168","8","-250","3056","-3","4048","-19","4136","-27","3824","-180","16","22","0","24","0","?","0","234","3664"
"-226","1040","55","4032","-134","2840","96","3576","108","4192","-8","4032","-295","4240","-24","4880","-161","8","-140","3056","152","4048","-53","4136","-48","3824","-170","16","22","0","24","0","?","0","234","3664"
"-296","1040","-322","4032","-253","2840","-240","3576","-315","4192","-361","4032","-668","4240","-372","4880","-168","8","-277","3856","-295","4048","-377","4136","-382","3824","-175","16","22","0","24","0","?","0","234","3664"
"-279","1040","-257","4032","-183","2840","-199","3576","-312","4192","-196","4048","-442","4240","-242","4880","-165","8","-242","3856","-331","4048","-228","4136","-210","3824","-178","16","22","0","24","0","?","0","234","3664"
"-242","1040","45","4032","-166","2840","123","3576","-15","4192","100","4048","-101","4240","134","4880","-160","16","-157","3856","39","4048","96","4136","78","3824","-179","16","22","0","24","0","?","0","234","3664"
"-347","1040","-98","4032","-295","2840","-42","3576","-118","4192","-99","4048","-340","4240","-81","4880","-166","16","-333","3856","-77","4048","-156","4136","-152","3824","-177","16","22","0","24","0","?","0","16","0"
"-228","1040","-29","4032","-153","2840","28","3576","21","4192","-7","4048","-332","4240","-162","4880","-167","16","-181","3856","-58","4048","-186","4136","-134","3824","-169","16","22","0","24","0","?","0","17","16"
"-313","1040","-349","4032","-272","2840","-248","3576","-312","4192","-303","4048","-520","4240","-423","4880","-169","16","-301","3856","-351","4048","-399","4136","-360","3824","-185","16","22","0","24","0","?","0","18","0"
"-327","1040","-281","4032","-257","2840","-192","3576","-293","4192","-255","4048","-444","4240","-240","4880","-162","16","-291","3856","-255","4048","-254","4136","-202","3824","-178","16","22","0","24","0","?","0","19","16"
"-233","1040","89","4032","-179","2840","93","3576","-5","4192","120","4048","-233","4240","145","4880","-163","16","-127","3856","11","4048","105","4136","115","3824","-164","16","22","0","24","0","?","0","20","24"
"-342","1040","-151","4032","-285","2840","-216","3576","-189","4192","-130","4048","-451","4240","-151","4880","-174","16","-314","3856","-190","4048","-194","4136","-196","3824","-176","16","22","0","24","0","?","0","21","0"
"-243","1040","-133","4032","-141","2840","-109","3576","-37","4192","-133","4048","-381","4240","-207","4880","-168","16","-196","3856","-23","4048","-249","4136","-230","3824","-173","16","22","0","24","0","?","0","22","16"
"-271","1040","-243","4032","-207","2840","-89","3576","-160","4192","-240","4048","-483","4240","-302","4880","-169","16","-237","3856","-150","4048","-319","4136","-334","3824","-175","16","22","0","24","0","?","0","23","16"
"-288","1040","-155","4032","-210","2840","-70","3576","-212","4192","-126","4048","-338","4240","-155","4880","-168","16","-237","3856","-199","4048","-157","4136","-122","3824","-172","16","22","0","24","0","?","0","24","16"
"-219","1040","91","4032","-153","2840","96","3576","-2","4192","106","4048","-107","4240","108","4880","-166","16","-100","3856","50","4048","121","4136","172","3824","-171","16","22","0","24","0","?","0","25","0"
"-341","1040","-240","4032","-282","2840","-201","3576","-259","4192","-239","4048","-531","4240","-281","4880","-172","16","-315","3856","-239","4048","-273","4136","-260","3824","-183","16","22","0","24","0","?","0","26","0"
"-234","1040","-151","4032","-142","2840","-116","3576","-208","4192","-130","4048","-547","4240","-292","4880","-167","16","-208","3856","-227","4048","-307","4136","-320","3824","-174","16","22","0","24","0","?","0","27","0"
"-275","1040","-115","4032","-212","2840","-123","3576","-187","4192","-90","4048","-427","4240","-237","4880","-170","16","-243","3856","-208","4048","-279","4136","-293","3824","-175","16","22","0","24","0","?","0","28","24"
"-348","1040","-100","4032","-233","2840","-151","3576","-124","4192","-103","4048","-226","4240","-110","4880","-172","16","-284","3856","-112","4048","-155","4136","-108","3824","-179","16","22","0","24","0","?","0","29","0"
"-226","1040","85","4032","-116","2840","82","3576","46","4192","117","4048","-75","4240","92","4880","-168","16","-83","3856","46","4048","93","4136","135","3824","-171","16","22","0","24","0","?","0","30","24"
"-320","1040","-308","4032","-284","2840","-262","3576","-334","4192","-259","4048","-568","4240","-383","4880","-172","16","-288","3856","-361","4048","-359","4136","-320","3824","-172","16","22","0","23","0","?","0","31","0"
"-247","1040","-235","4032","-198","2840","-263","3576","-274","4192","-270","4048","-527","4240","-358","4880","-163","16","-238","3856","-239","4048","-376","4136","-346","3824","-163","16","22","0","23","0","?","0","32","16"
"-251","1040","9","4032","-192","2840","-35","3576","-58","4192","-51","4048","-359","4240","-121","4880","-166","16","-200","3856","1","4048","-167","4136","-176","3824","-173","16","22","0","23","0","?","0","33","0"
"-328","1040","-55","4032","-211","2840","-49","3576","-97","4192","-39","4048","-336","4240","-95","4880","-168","16","-246","3856","-113","4048","-108","4136","-62","3824","-185","16","22","0","23","0","?","0","34","16"
"-210","1040","-2","4032","-109","2840","24","3576","-44","4192","27","4048","-179","4240","38","4880","-161","16","-85","3856","-50","4048","25","4136","55","3824","-176","16","22","0","23","0","?","0","35","24"
"-284","1040","-336","4032","-220","2840","-292","3576","-385","4192","-334","4048","-462","4240","-317","4880","-165","16","-273","3856","-349","4048","-354","4136","-357","3824","-179","16","22","0","23","0","?","0","36","24"
"-228","1040","-342","4032","-108","2840","-242","3576","-302","4192","-316","4048","-341","4240","-334","4880","-162","16","-215","3856","-322","4048","-298","4136","-279","3824","-172","16","22","0","23","0","?","0","37","8"
"-223","1040","-64","4032","-162","2840","42","3576","0","4192","-36","4048","-220","4240","-120","4880","-163","16","-166","3856","-52","4048","-27","4136","-40","3824","-178","16","22","0","23","0","?","0","38","0"
"-302","1040","13","4032","-245","2840","42","3576","-13","4192","9","4048","-296","4240","-38","4880","-169","16","-248","3856","-6","4048","-20","4136","4","3824","-180","16","22","0","24","0","?","0","39","0"
"-191","1040","13","4032","-87","2840","51","3576","-54","4192","21","4048","-161","4240","56","4880","-168","16","-75","3856","-20","4048","13","4136","63","3824","-168","16","22","0","24","0","?","0","40","24"
"-287","1040","-435","4032","-236","2840","-385","3576","-466","4192","-424","4048","-536","4240","-388","4880","-174","16","-268","3856","-455","4048","-398","4136","-401","3824","-177","16","22","0","24","0","?","0","41","24"
"-245","1040","-252","4032","-191","2840","-263","3576","-263","4192","-258","4048","-473","4240","-294","4880","-169","16","-218","3856","-264","4048","-261","4136","-283","3824","-175","16","22","0","24","0","?","0","42","8"
"-213","1040","93","4032","-152","2840","93","3576","22","4192","102","4048","-168","4240","42","4880","-163","16","-113","3856","35","4048","86","4136","66","3824","-179","16","22","0","24","0","?","0","43","16"
"-332","1040","-31","4032","-264","2840","11","3576","-53","4192","-34","4048","-263","4240","-95","4880","-166","16","-299","3856","-47","4048","-98","4136","-61","3824","-183","16","22","0","24","0","?","0","44","24"
"-236","1040","67","4032","-167","2840","116","3576","114","4192","22","4048","-245","4240","-85","4880","-163","16","-183","3856","135","4048","-126","4136","-99","3824","-174","16","22","0","24","0","?","0","45","8"
"-320","1040","-313","4032","-235","2840","-252","3576","-319","4192","-335","4048","-485","4240","-398","4880","-167","16","-287","3856","-281","4048","-399","4136","-422","3824","-188","16","22","0","24","0","?","0","46","16"
"-307","1040","-304","4032","-164","2840","-253","3576","-346","4192","-268","4048","-432","4240","-276","4880","-168","16","-251","3856","-362","4048","-261","4136","-255","3824","-184","16","22","0","24","0","?","0","47","8"
"-234","1040","72","4032","-165","2840","66","3576","23","4192","95","4048","-283","4240","93","4880","-168","16","-145","3856","19","4048","76","4136","78","3824","-171","16","22","0","24","0","?","0","48","16"
"-325","1040","-61","4032","-275","2840","-61","3576","-69","4192","-69","4048","-344","4240","-125","4880","-165","16","-306","3856","-65","4048","-139","4136","-129","3824","-177","16","22","0","23","0","?","0","49","24"
"-235","1040","-88","4032","-135","2840","40","3576","-40","4192","-76","4048","-234","4240","-186","4880","-160","16","-183","3856","-102","4048","-162","4136","-187","3824","-179","16","22","0","23","0","?","0","50","8"
"-303","1040","-357","4032","-260","2840","-231","3576","-341","4192","-337","4048","-581","4240","-430","4880","-170","16","-280","3856","-376","4048","-359","4136","-422","3824","-188","16","22","0","24","0","?","0","51","16"
"-274","1040","-160","4032","-202","2840","-145","3576","-184","4192","-149","4048","-393","4240","-229","4880","-164","16","-228","3856","-152","4048","-172","4136","-165","3824","-181","16","22","0","23","0","?","0","52","24"
"-197","1040","181","4032","-108","2840","228","3576","111","4192","197","4048","13","4240","185","4880","-154","16","-93","3856","136","4048","195","4136","185","3824","-180","16","22","0","24","0","?","0","53","8"
"-343","1040","-148","4032","-262","2840","-86","3576","-185","4192","-140","4048","-406","4240","-159","4880","-166","16","-317","3856","-194","4048","-149","4136","-174","3824","-189","16","22","0","24","0","?","0","54","16"
"-241","1040","-121","4032","-132","2840","-93","3576","-87","4192","-116","4048","-440","4240","-254","4880","-169","16","-186","3856","-89","4048","-230","4136","-207","3824","-177","16","22","0","24","0","?","0","55","8"
"-269","1040","-211","4032","-193","2840","-130","3576","-168","4192","-192","4048","-404","4240","-313","4880","-168","16","-226","3856","-165","4048","-302","4136","-274","3824","-180","16","22","0","24","0","?","0","56","16"
"-298","1040","-133","4032","-206","2840","-71","3576","-174","4192","-107","4048","-328","4240","-135","4880","-156","16","-237","3856","-155","4048","-132","4136","-91","3824","-179","16","22","0","24","0","?","0","57","8"
"-212","1040","127","4032","-140","2840","120","3576","57","4192","149","4048","-158","4240","149","4880","-155","16","-82","3856","94","4048","169","4136","179","3824","-173","16","22","0","24","0","?","0","58","24"
