F3 Value,FC6 Value,P7 Value,T8 Value,F7 Value,F8 Value,T7 Value,P8 Value,AF4 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value,X Value,Y Value,Z Value,Unknown Value
-164640,-230096,-1315904,-2880,-295704,-270680,-1432,-1339400,-1384,-938912,-207648,-1188432,-1491120,-322320,0,0,,560
-178752,-231672,-958568,-2816,-317016,-259960,-1328,-1375600,-1208,-985088,-222480,-1232448,-1318464,-303960,0,0,,0
-202272,-278952,-1111712,-2560,-359640,-326960,-1448,-1295960,-1360,-1208272,-280160,-1430520,-1506816,-352920,0,0,,0
-186984,-278952,-1236496,-2512,-372960,-308200,-1472,-1353880,-1360,-1146704,-255440,-1437856,-1459728,-330480,0,0,,608
-172872,-239552,-998272,-2672,-348984,-257280,-1344,-1397320,-1224,-969696,-222480,-1225112,-1192896,-275400,0,0,,0
-170520,-233248,-986928,-2704,-303696,-284080,-1416,-1238040,-1392,-977392,-227424,-1100400,-1208592,-326400,0,0,,640
-155232,-255312,-1185448,-2624,-311688,-348400,-1352,-1165640,-1256,-969696,-219184,-1173760,-1334160,-303960,0,0,,656
-186984,-286832,-1162760,-2720,-410256,-388600,-1448,-1245280,-1336,-1115920,-248848,-1247120,-1365552,-320280,0,0,,672
-223440,-310472,-1111712,-2704,-447552,-396640,-1392,-1498680,-1384,-1269840,-281808,-1188432,-1459728,-332520,0,0,,688
-182280,-277376,-1236496,-2592,-386280,-372520,-1224,-1766560,-1272,-1031264,-248848,-1063720,-1491120,-293760,0,0,,704
-152880,-230096,-1202464,-2688,-367632,-364480,-1376,-1476960,-1424,-869648,-217536,-997696,-1373400,-324360,0,0,,360
-190512,-272648,-1015288,-2832,-434232,-415400,-1320,-1100480,-1224,-1146704,-255440,-1225112,-1404792,-306000,0,0,,368
-222264,-319928,-1151416,-2704,-447552,-431480,-1376,-1375600,-1264,-1339104,-290048,-1452528,-1530360,-324360,0,0,,376
-199920,-260040,-1219480,-2512,-380952,-367160,-1440,-1650720,-1416,-1100528,-252144,-1283800,-1357704,-326400,0,0,,1152
-178752,-225368,-947224,-2560,-383616,-335000,-1344,-1368360,-1288,-992784,-219184,-1181096,-1090872,-295800,0,0,,392
-212856,-299440,-1015288,-2752,-466200,-402000,-1464,-1151160,-1416,-1208272,-275216,-1379168,-1310616,-363120,0,0,,400
-221088,-321504,-1253512,-2752,-463536,-434160,-1376,-1448000,-1328,-1177488,-323008,-1423184,-1514664,-324360,0,0,,1224
-195216,-271072,-1117384,-2640,-396936,-375200,-1392,-1571080,-1336,-1062048,-283456,-1269128,-1334160,-299880,0,0,,832
-204624,-272648,-981256,-2608,-428904,-375200,-1456,-1064280,-1384,-1154400,-260384,-1239784,-1302768,-328440,0,0,,848
-211680,-285256,-1140072,-2608,-479520,-412720,-1336,-810880,-1272,-1177488,-273568,-1342488,-1396944,-303960,0,0,,864
-212856,-247432,-1208136,-2672,-426240,-353760,-1432,-1230800,-1464,-1131312,-275216,-1261792,-1373400,-350880,0,0,,440
-209328,-211184,-1145744,-2720,-375624,-273360,-1344,-1571080,-1328,-1023568,-270272,-1027040,-1247832,-318240,0,0,,448
-202272,-215912,-1145744,-2704,-442224,-278720,-1360,-1397320,-1328,-969696,-258736,-1071056,-1161504,-301920,0,0,,0
-206976,-231672,-1106040,-2736,-506160,-318920,-1472,-1028080,-1472,-1077440,-234016,-1342488,-1279224,-340680,0,0,,464
-208152,-247432,-1020960,-2784,-458208,-318920,-1400,-825360,-1248,-1100528,-234016,-1276464,-1444032,-318240,0,0,,0
-209328,-275800,-1009616,-2640,-426240,-313560,-1504,-941200,-1400,-1185184,-280160,-1100400,-1396944,-344760,0,0,,960
-198744,-288408,-1089024,-2480,-442224,-308200,-1376,-1114960,-1376,-1269840,-283456,-1188432,-1192896,-316200,0,0,,0
-191688,-274224,-1179776,-2576,-418248,-294800,-1304,-1122200,-1344,-1231360,-250496,-1239784,-1137960,-308040,0,0,,1488
-196392,-275800,-1077680,-2704,-388944,-313560,-1432,-1223560,-1472,-1162096,-230720,-1129744,-1161504,-344760,0,0,,0
-184544,-283680,-935880,-2640,-418248,-353760,-1352,-1057040,-1304,-1123616,-222480,-1071056,-1208592,-297840,0,0,,0
-177536,-249008,-1140072,-2688,-410256,-305520,-1448,-1187360,-1376,-1108224,-238960,-1093064,-1302768,-391776,0,0,,0
-184544,-230096,-1247840,-2800,-375624,-243880,-1416,-1947560,-1336,-1139008,-253368,-1100400,-1263528,-384144,0,0,,0
-196224,-267920,-969912,-2784,-383240,-302840,-1376,-1549360,-1328,-1323712,-251712,-1137080,-1232136,-394320,0,0,,0
-196224,-291560,-952896,-2624,-359120,-359120,0,-405440,-1472,-1354496,-235152,-1261792,-1349856,-440112,0,0,,0
-181040,-288408,-1131912,-2560,-337680,-353760,0,-477840,-1288,-1146704,-218592,-1291136,-1326312,-368880,0,0,,0
-175200,-280528,-1029528,-2656,-318920,-310880,0,-1245280,-1408,-1085136,-235152,-1151752,-1179360,-401952,0,0,,0
-175200,-267920,-904392,-2656,-302840,-270680,0,-1426280,-1384,-1062048,-250056,-1050192,-1208480,-396864,0,0,,0
-197392,-280528,-1001088,-2640,-348400,-313560,0,-1217776,-1272,-1115920,-269928,-1086912,-1157520,-376512,0,0,,0
-230096,-307320,-1006776,-2768,-423440,-380560,0,-1034376,-1416,-1292928,-293112,-1130976,-1033760,-445200,0,0,,0
-217248,-307320,-864576,-2752,-439520,-371408,0,-1115072,-1232,-1323712,-281520,-1175040,-917280,-373968,0,0,,0
-199728,-286832,-955584,-2640,-402000,-309952,0,-1320480,-1312,-1331408,-273240,-1167696,-924560,-386688,0,0,,0
-213744,-289744,-1137600,-2672,-396640,-299264,0,-1188432,-1360,-1400672,-312984,-1123632,-1084720,-427392,0,0,,0
-225424,-308848,-1200168,-2704,-450240,-342016,0,-1225112,-1256,-1328640,-334512,-1248480,-1281280,-407040,0,0,,0
-214912,-289744,-1137600,-2624,-460960,-336672,0,-1342488,-1384,-1175040,-274896,-1365984,-1266720,-437568,0,0,,0
-184544,-264272,-1001088,-2624,-372520,-307280,0,-1115072,0,-1013760,-220248,-1211760,-990080,-376512,0,0,,0
-169360,-269696,-1057968,-2752,-308200,-307280,0,-1034376,0,-1013760,-233496,-1013472,-1019200,-396864,0,0,,0
-182208,-272832,-1126224,-2672,-351080,-296592,0,-1071056,0,-1052160,-266616,-910656,-1172080,-419760,0,0,,624024
-205568,-255584,-978336,-2512,-415400,-269872,0,-828968,0,-1067520,-284832,-881280,-982800,-384144,0,0,,218448
-224256,-247744,-927144,-2640,-426120,-299264,0,-1005032,0,-1152000,-283176,-1013472,-997360,-437568,0,0,,1992
-204400,-250880,-1012464,-2800,-410040,-347360,0,-1467200,0,-1113600,-269928,-1167696,-1201200,-399408,0,0,,133728
-189216,-263424,-1012464,-2720,-399320,-334000,0,-1012368,0,-1075200,-274896,-1160352,-1092000,-407040,0,0,,654160
-199728,-288512,-984024,-2512,-402000,-320640,0,-572208,0,-1182720,-286488,-1160352,-997360,-424848,0,0,,230480
-205568,-299488,-1046592,-2512,-404680,-366064,0,-1027040,0,-1274880,-296424,-1211760,-1172080,-373968,0,0,,2088
-205568,-280672,-1086408,-2720,-375200,-387440,0,-1151752,0,-1282560,-291456,-1204416,-1164800,-409584,0,0,,137984
-188048,-257152,-978336,-2704,-351080,-339344,0,-799624,0,-1105920,-255024,-1145664,-902720,-373968,0,0,,683520
-185712,-235200,-898704,-2608,-380560,-296592,0,-946344,0,-1021440,-251712,-1094256,-968240,-399408,0,0,,241200
-212576,-249312,-972648,-2720,-412720,-312624,0,-1239784,0,-1228800,-276552,-1160352,-1259440,-429936,0,0,,2184
-224256,-282240,-1092096,-2784,-396640,-358048,0,-1173760,0,-1390080,-281520,-1351296,-1259440,-353616,0,0,,146464
-234768,-288512,-1080720,-2688,-415400,-382096,0,-1019704,0,-1459200,-309672,-1365984,-1070160,-412128,0,0,,714984
-247616,-296352,-887328,-2544,-452920,-414160,0,-821632,0,-1520640,-341136,-1270512,-1011920,-409584,0,0,,250416
-237104,-302624,-915768,-2656,-436840,-416832,0,-1041712,0,-1520640,-326232,-1343952,-1142960,-394320,0,0,,2280
-221920,-279104,-1120536,-2848,-393960,-358048,0,-1533224,0,-1382400,-306360,-1365984,-1193920,-427392,0,0,,150528
-225424,-269696,-1097784,-2784,-380560,-320640,0,-1291136,0,-1367040,-316296,-1255824,-1142960,-389232,0,0,,747288
-247616,-297920,-955584,-2704,-402000,-339344,0,-696920,0,-1574400,-327888,-1277856,-1193920,-435024,0,0,,260288
-255792,-299488,-932832,-2672,-431480,-350032,0,-718928,0,-1620480,-322920,-1373328,-1215760,-424848,0,0,,792
-247616,-288512,-1103472,-2624,-410040,-342016,0,-1232448,0,-1589760,-327888,-1446768,-1303120,-417216,0,0,,157600
-258128,-327712,-1245672,-2736,-396640,-384768,0,-1379168,0,-1743360,-351072,-1490832,-1426880,-445200,0,0,,775680
-269808,-365344,-1137600,-2848,-474360,-440880,0,-1129744,0,-1797120,-359352,-1402704,-1303120,-391776,0,0,,271728
-273312,-332416,-961272,-2704,-519920,-416832,0,-1041712,0,-1689600,-344448,-1299888,-1186640,-445200,0,0,,824
-249952,-286944,-1018152,-2464,-447560,-344688,0,-1232448,0,-1520640,-309672,-1329264,-1266720,-424848,0,0,,164736
-220752,-277536,-1160352,-2624,-377880,-317968,0,-1261792,0,-1420800,-309672,-1351296,-1266720,-373968,0,0,,808080
-244112,-285376,-1035216,-2880,-428800,-355376,0,-1085728,0,-1528320,-352728,-1358640,-1281280,-442656,0,0,,281536
-260464,-288512,-858888,-2768,-498480,-374080,0,-1159088,0,-1597440,-349416,-1358640,-1426880,-412128,0,0,,0
-239440,-288512,-984024,-2688,-458280,-374080,0,-1195768,0,-1551360,-316296,-1373328,-1346800,-429936,0,0,,171936
-218416,-280672,-1075032,-2768,-383240,-390112,0,-1151752,0,-1466880,-311328,-1380672,-1157520,-422304,0,0,,837992
-226592,-291648,-1029528,-2736,-407360,-387440,0,-1364496,0,-1428480,-339480,-1321920,-1281280,-379056,0,0,,292160
-258128,-327712,-1040904,-2704,-482400,-390112,0,-1269128,0,-1536000,-352728,-1388016,-1528800,-432480,0,0,,1776
-259296,-333984,-1006776,-2704,-469000,-419504,0,-939008,0,-1543680,-337824,-1571616,-1470560,-407040,0,0,,177408
-238272,-286944,-1103472,-2720,-418080,-379424,0,-1195768,0,-1443840,-319608,-1549584,-1405040,-440112,0,0,,870552
-225424,-255584,-1262736,-2752,-404680,-307280,0,-1481872,0,-1328640,-294768,-1336608,-1543360,-427392,0,0,,302784
-234768,-294784,-1126224,-2736,-412720,-339344,0,-1166424,0,-1367040,-309672,-1329264,-1528800,-381600,0,0,,1840
-242944,-329280,-932832,-2592,-407360,-400800,0,-1071056,0,-1543680,-342792,-1490832,-1368640,-455376,0,0,,181888
-223088,-315168,-984024,-2560,-393960,-408816,0,-1569904,0,-1536000,-314640,-1564272,-1375920,-407040,0,0,,901368
-219584,-316736,-1177416,-2688,-393960,-390112,0,-1782648,0,-1528320,-288144,-1593648,-1492400,-391776,0,0,,316240
-223088,-341824,-1205856,-2560,-393960,-390112,0,-1511216,0,-1520640,-306360,-1600992,-1470560,-414672,0,0,,1904
-219584,-349664,-1126224,-2512,-393960,-416832,0,-1342488,0,-1466880,-312984,-1498176,-1354080,-394320,0,0,,190080
-239440,-318304,-1137600,-2832,-393960,-384768,0,-1313144,0,-1466880,-291456,-1395360,-1412320,-450288,0,0,,931216
-228928,-261856,-1194480,-2848,-375200,-280560,0,-1159088,0,-1336320,-274896,-1373328,-1485120,-394320,0,0,,324032
-189216,-227360,-1171728,-2640,-308200,-245824,0,-1063720,0,-1213440,-258336,-1299888,-1470560,-384144,0,0,,1968
-196224,-257152,-1057968,-2720,-313560,-317968,0,-1269128,0,-1290240,-261648,-1307232,-1456000,-412128,0,0,,194432
-228928,-301056,-1075032,-2752,-412720,-342016,0,-1511216,0,-1428480,-316296,-1564272,-1448720,-386688,0,0,,961000
-232432,-294784,-1200168,-2688,-420760,-315296,0,-1569904,0,-1413120,-339480,-1769904,-1528800,-447744,0,0,,336672
-195056,-263424,-1126224,-2768,-318920,-350032,0,-1577240,0,-1152000,-255024,-1578960,-1499680,-386688,0,0,,2032
-183376,-252448,-995400,-2848,-281400,-355376,0,-1599248,0,-1075200,-208656,-1292544,-1259440,-356160,0,0,,378896
-218416,-264992,-1097784,-2816,-335000,-315296,0,-1459864,0,-1328640,-271584,-1336608,-1295840,-414672,0,0,,378896
-235936,-290080,-1183104,-2800,-415400,-352704,0,-1188432,0,-1459200,-317952,-1571616,-1543360,-319488,0,0,,378896
-212576,-296352,-1092096,-2800,-436840,-390112,0,-1107736,0,-1320960,-278800,-1630368,-1506960,-356352,0,0,,378896
-181040,-269696,-1171728,-2736,-364480,-347360,0,-1357160,0,-1113600,-247640,-1527552,-1375920,-331776,0,0,,378896
-176368,-247744,-1330992,-2752,-310880,-336672,0,-1503880,0,-1121280,-260760,-1527552,-1514240,-311296,0,0,,378896
-189216,-275968,-1206432,-2640,-364480,-379424,0,-1276464,0,-1290240,-255840,-1593648,-1601600,-339968,0,0,,378896
-192720,-335552,-1025184,-2528,-439520,-438208,0,-1247120,0,-1344000,-250920,-1578960,-1407672,-301056,0,0,,378896
-193888,-329280,-1059168,-2752,-420760,-459584,0,-1599248,0,-1274880,-265680,-1542240,-1325744,-337920,0,0,,378896
-184544,-264992,-1047840,-2848,-353760,-408816,0,-1520280,0,-1113600,-237800,-1534896,-1377880,-327680,0,0,,378896
-185712,-247744,-900576,-1352,-380560,-363392,0,-1038240,0,-1082880,-237800,-1490832,-1243816,-309248,0,0,,378896
-209072,-264992,-889248,-1296,-439520,-366064,0,-1186560,0,-1205760,-290280,-1395360,-1176784,-354304,0,0,,378896
-189216,-236768,-1059168,-1296,-393960,-331328,0,-1505448,-3696,-1121280,-260760,-1314576,-1228920,-313344,0,0,,378896
-164688,-202184,-1081824,-1320,-345720,-272544,0,-1082736,-4176,-1036800,-213200,-1307232,-1199128,-319488,0,0,,378896
-183376,-232432,-849600,-1304,-393960,-293920,0,-941832,-4224,-1254448,-250920,-1402704,-1087408,-321536,0,0,,378896
-210240,-270640,-843936,-1304,-431480,-364480,0,-1587024,-3864,-1554592,-296840,-1556928,-1199128,-331776,0,0,,378896
-221920,-265864,-1036512,-1328,-407360,-385920,0,-1676016,0,-1593072,-300120,-1615680,-1430016,-370688,0,0,,378896
-195056,-246760,-974208,-1344,-388600,-343040,0,-1193976,0,-1431456,-270600,-1468800,-1437464,-294912,0,0,,384
-168192,-227656,-996864,-1344,-383240,-300160,0,-1104984,0,-1392976,-232880,-1351296,-1348088,-303104,0,0,,408
-164688,-222880,-1047840,-1328,-377880,-321600,0,-1156896,0,-1369888,-216480,-1388016,-1214024,-331776,0,0,,144
-172864,-235616,-849600,-1344,-377880,-335000,0,-1290384,0,-1362192,-227960,-1410048,-1243816,-309248,0,0,,152
-186880,-237208,-883584,-1360,-391280,-310880,0,-1638936,0,-1462240,-241080,-1402704,-1564080,-344064,0,0,,320
-195056,-235616,-1070496,-1368,-418080,-332320,0,-1446120,0,-1431456,-236160,-1395360,-1549184,-315392,0,0,,0
-198560,-240392,-1036512,-1360,-377880,-345720,0,-741600,0,-1362192,-219760,-1365984,-1243816,-337920,0,0,,176
-183376,-245168,-979872,-1256,-300160,-316240,0,-860256,0,-1377584,-208280,-1388016,-1258712,-327680,0,0,,552
-177536,-238800,-962880,-1256,-348400,-343040,0,-1453536,0,-1339104,-221400,-1490832,-1333192,-284672,0,0,,192
-212576,-246760,-957216,-1448,-423440,-375200,0,-1282968,0,-1362192,-224680,-1542240,-1266160,-344064,0,0,,400
-211408,-257904,-1087488,-1456,-353760,-345720,0,-1216224,0,-1354496,-229600,-1439424,-1288504,-313344,0,0,,624
-186880,-241984,-1104480,-1304,-318920,-353760,0,-1520280,0,-1354496,-262400,-1321920,-1318296,-319488,0,0,,648
-188048,-240392,-843936,-1344,-407360,-380560,0,-1245888,0,-1392976,-257480,-1329264,-1206576,-335872,0,0,,448
-172864,-257904,-764640,-1432,-410040,-343040,0,-897336,0,-1385280,-218120,-1343952,-1169336,-280576,0,0,,696
-167024,-248352,-923232,-1344,-326960,-308200,0,-1053072,0,-1362192,-211560,-1189728,-1281056,-327680,0,0,,0
-183376,-224472,-917568,-1288,-318920,-329640,0,-1186560,0,-1362192,-229600,-1130976,-1251264,-331776,0,0,,0
-193888,-241984,-945888,-1328,-367160,-359120,0,-1275552,0,-1493024,-249280,-1307232,-1221472,-335872,0,0,,0
-200896,-264272,-1093152,-1312,-396640,-380560,0,-1505448,0,-1600768,-267320,-1410048,-1400224,-342016,0,0,,0
-197392,-259496,-1070496,-1296,-404680,-407360,0,-1260720,0,-1562288,-268960,-1277856,-1459808,-288768,0,0,,0
-198560,-249944,-962880,-1352,-383240,-420760,0,-986328,0,-1546896,-264040,-1197072,-1325744,-329728,0,0,,560
-192720,-237208,-877920,-1328,-369840,-383240,0,-1423872,0,-1469936,-247640,-1299888,-1206576,-327680,0,0,,576
-182208,-222880,-906240,-1296,-380560,-329640,0,-1549944,0,-1416064,-241080,-1373328,-1236368,-321536,0,0,,592
-182208,-237208,-968544,-1360,-380560,-388600,0,-1171728,0,-1500720,-252560,-1307232,-1318296,-335872,0,0,,912
-192720,-254720,-900576,-1392,-418080,-439520,0,-1097568,0,-1500720,-268960,-1307232,-1251264,-307200,0,0,,0
-204400,-240392,-962880,-1320,-426120,-351080,0,-1238472,0,-1431456,-290280,-1358640,-1281056,-366592,0,0,,0
-182208,-227656,-1178112,-1256,-337680,-289440,0,-1394208,0,-1316016,-257480,-1299888,-1452360,-323584,0,0,,328
-171696,-238800,-1195104,-1312,-308200,-340360,0,-1312632,0,-1239056,-208280,-1248480,-1430016,-276480,0,0,,0
-193888,-245168,-917568,-1352,-367160,-353760,0,-1023408,0,-1223664,-223040,-1299888,-1214024,-337920,0,0,,344
-184544,-249944,-866592,-1288,-391280,-335000,0,-993744,0,-1139008,-239440,-1292544,-1258712,-327680,0,0,,1056
-165856,-240392,-1178112,-1320,-367160,-351080,0,-1334880,0,-1131312,-239440,-1277856,-1534288,-335872,0,0,,720
-179872,-243576,-1132800,-1440,-410040,-372520,0,-1483200,0,-1169792,-268960,-1329264,-1452360,-323584,0,0,,368
-209072,-275416,-838272,-1416,-444880,-393960,0,-1223640,0,-1231360,-293560,-1292544,-1243816,-311296,0,0,,376
-205568,-272232,-843936,-1288,-367160,-375200,0,-1097568,0,-1239056,-255840,-1241136,-1273608,-342016,0,0,,384
-175200,-238800,-928896,-1272,-329640,-359120,0,-1119816,0,-1154400,-227960,-1211760,-1199128,-307200,0,0,,1176
-178704,-240392,-968544,-1352,-407360,-391280,0,-1268136,0,-1169792,-272240,-1160352,-1176784,-337920,0,0,,800
-191552,-254720,-1042176,-1328,-423440,-420760,0,-1357128,0,-1154400,-301760,-1167696,-1310848,-327680,0,0,,0
-181040,-256312,-1030848,-1296,-353760,-423440,0,-1231056,0,-1069744,-277160,-1248480,-1273608,-290816,0,0,,416
-206736,-281784,-962880,-1392,-410040,-463640,0,-1142064,0,-1200576,-268960,-1314576,-1288504,-350208,0,0,,1272
-242944,-315216,-951552,-1392,-517240,-527960,0,-1119816,0,-1408368,-291920,-1329264,-1355536,-337920,0,0,,864
-233600,-302480,-985536,-1352,-460960,-509200,0,-1231056,0,-1400672,-314880,-1343952,-1273608,-350208,0,0,,440
-212576,-284968,-1093152,-1400,-383240,-474360,0,-1282968,0,-1246752,-323080,-1351296,-1400224,-342016,0,0,,0
-211408,-294520,-1115808,-1392,-418080,-493120,0,-1297800,0,-1215968,-305040,-1395360,-1564080,-311296,0,0,,912
-220752,-284968,-1008192,-1368,-426120,-469000,0,-1446120,0,-1316016,-277160,-1432080,-1407672,-352256,0,0,,1392
-214912,-256312,-979872,-1376,-367160,-434160,0,-1394208,0,-1323712,-278800,-1336608,-1243816,-299008,0,0,,472
-209072,-261088,-1008192,-1360,-372520,-452920,0,-1053072,0,-1308320,-303400,-1248480,-1333192,-309248,0,0,,480
-213744,-289744,-951552,-1320,-420760,-477040,0,-1008576,0,-1331408,-318160,-1380672,-1385328,-342016,0,0,,976
-213744,-300888,-900576,-1312,-439520,-485080,0,-1223640,0,-1362192,-324720,-1549584,-1333192,-327680,0,0,,496
-212576,-294520,-979872,-1384,-415400,-471680,0,-1075320,0,-1377584,-305040,-1476144,-1400224,-366592,0,0,,0
-204160,-289744,-1053504,-1408,-383240,-447560,0,-1201392,0,-1285232,-273880,-1343952,-1422568,-307200,0,0,,0
-208800,-283376,-1053504,-1368,-402000,-444880,0,-1498032,0,-1239056,-288640,-1321920,-1392776,-288120,0,0,,0
-215760,-275416,-917568,-1328,-428800,-439520,0,-1097568,0,-1269840,-316608,-1321920,-1370432,-325360,0,0,,0
-222720,-288152,-855264,-1328,-436896,-428800,0,-897336,0,-1339104,-342720,-1365984,-1362984,-307720,0,0,,0
-241280,-281784,-1070496,-1336,-420912,-420760,-4440,-1431288,0,-1416064,-334560,-1343952,-1526840,-348880,0,0,,0
-212280,-219696,-1238240,-1344,-380952,-359120,-4200,-1631520,0,-1185184,-257856,-1197072,-1534288,-307720,0,0,,0
-189080,-187856,-1118960,-1360,-404928,-326960,-4032,-1275552,0,-1031264,-239904,-1255824,-1455608,-299880,0,0,,0
-229680,-251536,-931520,-1312,-484848,-423440,-4200,-1075320,0,-1285232,-314976,-1446768,-1447824,-337120,0,0,,0
-237800,-302480,-931520,-1288,-492840,-469000,-4032,-1130976,0,-1369888,-347616,-1314576,-1447824,-301840,0,0,,0
-213440,-264272,-1022400,0,-460872,-402000,-4536,-1182384,0,-1200576,-329664,-1130976,-1369984,-344960,0,0,,0
-208800,-235616,-954240,0,-447552,-388944,-4272,-1189728,0,-1092832,-308448,-1226448,-1299928,-333200,0,0,,0
-216920,-254720,-897440,0,-412920,-404928,-4104,-1285200,0,-1139008,-292128,-1395360,-1369984,-311640,0,0,,0
-227360,-291336,-994000,0,-396936,-399600,-4320,-1468800,0,-1208272,-290496,-1343952,-1471176,-346920,0,0,,0
-222720,-304072,-1067840,0,-420912,-431568,-3888,-1468800,0,-1209528,-298656,-1130976,-1471176,-311640,0,0,,0
-222720,-269048,-1090560,0,-399600,-438240,-4368,-1226448,0,-1232640,-316608,-1175040,-1432256,-321440,0,0,,0
-223880,-235616,-1033760,0,-351648,-361216,-4416,-1028160,-2720,-1178712,-329664,-1321920,-1385552,-319480,0,0,,0
-216920,-231264,-994000,0,-364968,-324032,-4056,-1035504,-2784,-1070856,-314976,-1233792,-1416688,-325360,0,0,,0
-218080,-237600,-1011040,0,-439560,-379808,-4296,-998784,-2992,-1109376,-306816,-1086912,-1377768,-354760,0,0,,624024
-219240,-242352,-1022400,0,-474192,-435584,-4080,-1197072,-2592,-1171008,-328032,-1130976,-1190952,-305760,0,0,,219760
-222720,-242352,-1056480,0,-418248,-398400,-4320,-1740528,-2816,-1155600,-329664,-1175040,-1237656,-329280,0,0,,664
-206480,-231264,-1022400,0,-386280,-358560,-4296,-1578960,-2784,-1078560,-298656,-1086912,-1447824,-323400,0,0,,133056
-185600,-229680,-948560,0,-402264,-387776,-4152,-734400,-2656,-1040040,-300288,-1079568,-1354416,-305760,0,0,,654160
-183280,-234432,-948560,0,-394272,-379808,-4392,-653616,-2976,-1001520,-321504,-1108944,-1105328,-346920,0,0,,229792
-184440,-234432,-937200,0,-383616,-353248,-4032,-1035504,-2544,-916776,-298656,-1086912,-1120896,-295960,0,0,,0
-193720,-229680,-948560,0,-388944,-366528,-4272,-954720,-2736,-978408,-270912,-1138320,-1354416,-305760,0,0,,139392
-201840,-240768,-971280,0,-391608,-363872,-4200,-954720,-2800,-1047744,-257856,-1336608,-1510096,-323400,0,0,,684944
-203000,-262944,-954240,0,-399600,-361216,-3984,-1226448,-2496,-1063152,-251328,-1461456,-1549016,-301840,0,0,,239760
-219240,-253440,-925840,0,-388944,-374496,-4440,-1153008,-2912,-1147896,-256224,-1388016,-1471176,-331240,0,0,,2184
-226200,-245520,-994000,0,-383616,-403712,-4008,-1042848,-2688,-1201824,-279072,-1380672,-1471176,-299880,0,0,,146464
-226200,-297792,-1170080,0,-404928,-446208,-4080,-1255824,-2720,-1301976,-311712,-1490832,-1650208,-325360,0,0,,714240
-232000,-342144,-1147360,0,-426240,-501984,-4320,-1520208,-2800,-1340496,-313344,-1505520,-1486744,-337120,0,0,,250416
-235480,-324720,-1079200,0,-442224,-533856,-4104,-1696464,-2560,-1294272,-301920,-1424736,-1292144,-301840,0,0,,1520
-248240,-324720,-1141680,0,-452880,-533856,-4488,-1483488,-2880,-1417536,-311712,-1358640,-1587936,-339080,0,0,,150528
-255200,-348480,-959920,0,-466200,-533856,-4200,-910656,-2640,-1463760,-324768,-1329264,-1587936,-321440,0,0,,744960
-238960,-318384,-840640,0,-466200,-501984,-4272,-851904,-2768,-1294272,-324768,-1358640,-1292144,-348880,0,0,,261856
-207640,-264528,-1067840,0,-407592,-440896,-4440,-1468800,-2880,-1086264,-292128,-1351296,-1401120,-354760,0,0,,0
-199520,-267696,-1147360,0,-383616,-435584,-4176,-1652400,-2528,-1124784,-270912,-1314576,-1549016,-295960,0,0,,157600
-230840,-296208,-1005360,0,-442224,-488704,-4536,-940032,-2848,-1402128,-290496,-1314576,-1416688,-341040,0,0,,777296
-237800,-288288,-954240,0,-458208,-501984,-4152,-734400,-2688,-1409832,-301920,-1255824,-1338848,-321440,0,0,,270912
-232000,-266112,-1005360,0,-423576,-456832,-4104,-1277856,-2672,-1271160,-301920,-1197072,-1408904,-313600,0,0,,2472
-251720,-289872,-1011040,0,-442224,-470112,-4416,-1454112,-2800,-1371312,-326400,-1299888,-1440040,-344960,0,0,,165568
-248240,-302544,-959920,0,-442224,-507296,-4128,-1292544,-2496,-1402128,-344352,-1373328,-1268792,-307720,0,0,,807240
-218080,-266112,-1016720,0,-380952,-475424,-4320,-1365984,-2800,-1240344,-313344,-1204416,-1284360,-335160,0,0,,284080
-201840,-266112,-1118960,0,-396936,-472768,-4032,-1292544,-2576,-1186416,-269280,-1123632,-1572368,-319480,0,0,,1712
-219240,-312048,-1113280,0,-471528,-507296,-4152,-976752,-2528,-1325088,-279072,-1336608,-1634640,-325360,0,0,,171072
-226200,-286704,-1073520,0,-442224,-472768,-4464,-1277856,-2848,-1301976,-300288,-1446768,-1510096,-352800,0,0,,838864
-192560,-234432,-1073520,0,-407592,-446208,-4008,-1689120,-2608,-1140192,-272544,-1358640,-1424472,-307720,0,0,,293040
-189080,-259776,-1005360,0,-468864,-488704,-4296,-1299888,-2864,-1271160,-267648,-1336608,-1408904,-344960,0,0,,2664
-211120,-305712,-959920,0,-490176,-515264,-4248,-998784,-2672,-1525392,-301920,-1365984,-1471176,-335160,0,0,,178304
-211120,-289872,-1170080,0,-423576,-494016,-4128,-1388016,-2544,-1633248,-301920,-1329264,-1447824,-313600,0,0,,869648
-216920,-267696,-1175760,0,-399600,-488704,-4368,-1578960,-2896,-1571616,-295392,-1365984,-1292144,-341040,0,0,,304608
-226200,-285120,-914480,0,-423576,-507296,-4056,-1277856,-2704,-1486872,-311712,-1277856,-1276576,-305760,0,0,,0
-221560,-294624,-897440,0,-404928,-499328,-4344,-1241136,-2944,-1579320,-321504,-1072224,-1440040,-333200,0,0,,184672
-213440,-281952,-994000,0,-399600,-472768,-4296,-1358640,-2720,-1617840,-314976,-1153008,-1408904,-325360,0,0,,901368
-225040,-286704,-959920,0,-447552,-488704,-4104,-1167696,-2560,-1610136,-331296,-1358640,-1299928,-309680,0,0,,314352
