T7 Value,P8 Value,O2 Value,O1 Value,FC5 Value
552.5,-73.0,90.75,169.5,799.0
-733.75,-100.5,-259.25,-336.75,-971.25
553.75,-62.5,92.25,169.0,797.75
-733.5,-108.25,-252.25,-352.0,-970.25
550.5,-52.0,98.25,185.75,796.25
-725.25,-110.0,-253.75,-352.75,-964.5
547.0,-75.0,88.75,169.25,792.25
-723.0,-106.5,-248.5,-335.75,-962.25
548.25,-47.75,95.0,178.25,794.25
-723.5,-130.0,-260.75,-348.25,-963.0
546.0,-54.0,91.0,182.0,795.75
-725.5,-138.5,-264.5,-360.25,-972.75
551.0,-67.0,80.0,187.25,800.75
-730.25,-143.75,-275.5,-365.5,-975.0
555.75,-39.75,113.25,206.75,805.25
-730.0,-149.5,-283.75,-367.0,-978.75
551.75,-34.75,111.0,205.25,806.75
-726.0,-128.75,-269.5,-367.5,-973.75
544.75,-50.75,89.5,179.25,798.5
-718.75,-124.0,-262.0,-349.0,-968.0
541.5,-45.5,85.25,157.75,794.0
-720.75,-138.5,-269.25,-356.5,-967.75
546.5,-30.25,96.0,170.75,802.25
-724.25,-128.5,-247.5,-337.25,-973.75
547.5,-47.0,96.0,185.25,807.0
-723.0,-128.0,-250.25,-336.75,-979.75
547.25,-29.75,108.5,164.5,808.75
-724.5,-132.75,-248.25,-317.75,-980.25
548.5,-27.25,112.0,171.5,805.75
-727.25,-135.0,-260.25,-347.75,-981.75
551.0,-44.25,105.25,175.75,809.0
-726.0,-125.25,-256.0,-352.5,-979.5
543.25,-37.0,119.25,185.25,804.75
-717.75,-130.5,-265.5,-342.25,-974.0
542.75,-40.5,145.75,179.75,797.0
-722.5,-146.0,-241.75,-349.0,-967.75
546.0,-52.5,127.5,176.25,797.0
-726.25,-132.0,-231.25,-344.75,-974.25
552.0,-68.25,105.75,175.0,806.0
-715.0,-106.25,-255.25,-366.0,-848.25
557.75,-19.5,63.5,148.5,856.25
-714.0,-75.25,-298.25,-397.0,-863.25
549.75,-31.75,74.75,168.75,845.75
-711.5,-185.25,-389.0,-479.25,-873.75
539.25,-72.75,83.0,185.5,832.25
-708.25,-155.25,-360.75,-470.25,-869.5
529.75,-7.0,95.75,209.0,820.0
-702.0,-139.0,-338.25,-448.75,-858.0
530.75,4.25,112.0,217.25,817.0
-703.75,-127.0,-304.25,-395.25,-855.75
540.25,28.25,98.5,211.0,817.25
-708.5,-132.75,-259.5,-416.0,-856.75
560.5,-41.5,26.25,207.5,840.25
-708.75,-80.0,-235.0,-425.5,-872.5
548.0,-81.5,-60.5,136.75,821.75
-713.5,-183.0,-246.25,-457.75,-878.5
534.0,-24.0,-65.25,163.75,801.5
-714.75,-203.25,-227.75,-464.0,-878.5
514.5,17.25,-56.25,182.75,798.75
-697.75,-201.25,-209.75,-458.0,-869.25
509.75,57.0,-53.0,196.75,795.25
-696.75,-119.75,-133.25,-360.75,-850.0
518.0,175.25,46.75,288.0,818.75
-697.75,-131.25,-93.0,-326.25,-849.0
529.75,223.25,101.75,317.0,841.25
-698.0,-64.0,-60.0,-285.0,-854.75
529.5,223.75,127.25,343.25,857.25
-690.0,-5.0,-73.0,-286.0,-846.0
526.75,192.0,89.5,318.5,847.25
-683.25,-89.5,-87.25,-314.0,-847.75
521.25,202.5,103.0,320.5,839.75
-677.0,-165.5,-138.5,-357.25,-846.75
511.75,172.0,30.0,227.5,784.0
-688.25,-342.75,-225.25,-399.0,-962.5
506.75,158.75,36.75,215.75,784.75
-686.5,-351.0,-224.75,-413.75,-963.25
513.5,161.75,19.0,201.25,786.25
-694.75,-349.75,-206.0,-396.25,-971.75
524.0,166.25,8.75,194.0,796.25
-698.75,-340.75,-199.25,-390.5,-979.0
519.75,156.0,17.0,209.25,804.0
-695.25,-324.0,-195.75,-401.25,-980.25
514.0,153.0,37.75,213.75,798.75
-691.75,-310.5,-197.25,-386.25,-970.0
509.0,171.0,46.5,212.75,789.25
-686.0,-316.75,-187.75,-384.75,-964.75
506.25,152.0,37.0,218.5,789.0
-685.0,-322.25,-200.25,-375.0,-962.5
508.5,146.0,44.5,203.0,789.0
-692.0,-307.75,-196.25,-366.25,-965.25
520.75,139.5,38.25,202.25,801.5
-699.5,-277.75,-203.25,-371.25,-982.25
525.75,133.0,45.75,215.0,815.75
-700.75,-289.25,-199.0,-384.25,-981.75
521.25,136.5,37.5,203.5,810.5
-695.25,-280.25,-183.25,-364.75,-975.25
513.0,135.25,31.25,200.0,803.5
-694.5,-280.25,-186.25,-369.25,-972.75
512.0,129.75,27.0,213.25,801.0
-687.25,-270.25,-187.5,-368.0,-972.25
506.5,116.75,38.25,213.5,801.5
-687.0,-285.75,-194.5,-362.5,-978.0
513.75,133.0,40.75,203.0,808.0
-697.75,-271.25,-189.0,-373.0,-990.0
518.75,132.0,35.5,213.5,824.5
-697.75,-277.25,-196.25,-387.75,-1004.5
517.75,119.75,26.75,201.75,834.25
-693.0,-268.0,-191.5,-374.25,-1003.5
510.0,134.5,38.25,212.0,829.75
-684.5,-263.5,-178.75,-375.5,-999.75
504.5,120.5,21.5,215.0,822.0
-683.75,-266.5,-185.25,-372.0,-994.25
509.5,80.0,-1.75,191.5,835.75
-684.5,-261.75,-181.5,-377.75,-1001.25
509.75,96.0,13.0,189.5,841.75
-686.25,-273.5,-190.5,-368.0,-1002.25
509.25,87.0,14.5,186.75,835.25
-683.75,-269.75,-181.75,-363.25,-997.5
504.0,85.0,7.5,183.5,828.75
-676.25,-266.75,-167.0,-363.25,-987.0
497.75,87.25,-3.25,179.75,821.5
-672.5,-250.0,-158.5,-342.75,-978.25
498.0,83.75,2.5,171.75,821.5
-674.0,-264.75,-172.5,-367.25,-988.5
501.0,89.25,6.25,184.0,834.0
-681.5,-244.75,-150.5,-352.5,-994.75
505.5,91.5,11.5,172.25,840.25
-686.0,-247.5,-160.0,-345.75,-1000.5
510.0,104.5,29.5,187.25,842.5
-684.5,-253.0,-179.5,-359.25,-1002.75
503.0,81.0,2.25,178.25,834.0
-674.0,-223.5,-147.75,-340.25,-986.75
492.5,90.75,8.25,159.5,815.75
-670.25,-259.75,-175.0,-327.75,-981.25
491.75,94.25,16.25,173.25,814.25
-669.75,-255.5,-179.5,-331.75,-980.0
496.25,88.25,29.5,171.25,816.0
-673.5,-263.75,-186.5,-344.0,-990.25
498.25,102.5,30.0,168.5,828.25
-678.25,-272.25,-204.5,-334.5,-996.5
503.75,90.75,25.0,156.75,831.0
-680.0,-253.25,-183.25,-328.0,-999.5
500.25,89.75,18.75,166.5,829.0
-674.75,-260.5,-189.0,-330.5,-985.75
492.75,75.25,-0.75,164.0,815.25
-666.5,-251.0,-178.75,-328.75,-978.75
487.75,70.0,-18.0,139.25,813.75
-664.25,-262.75,-202.5,-334.5,-987.75
491.25,83.0,11.25,150.0,820.75
-669.0,-246.75,-170.0,-322.5,-991.75
498.5,78.0,-4.5,149.0,831.75
-674.75,-257.0,-181.75,-326.5,-1003.5
502.0,75.25,-3.75,142.25,844.25
-678.75,-242.75,-175.5,-310.5,-1011.75
500.25,76.25,-9.25,119.5,841.0
-671.5,-257.5,-192.0,-305.25,-1007.75
488.25,73.75,-11.0,112.75,830.5
-666.0,-264.75,-189.75,-301.75,-999.75
490.75,70.0,-21.25,109.5,831.75
-664.25,-253.75,-175.5,-292.5,-994.75
486.75,62.25,-42.75,85.0,827.5
-662.5,-262.75,-184.25,-298.25,-997.75
488.5,78.25,-24.25,114.0,835.75
-665.75,-259.5,-174.25,-306.25,-1004.5
492.25,89.0,0.75,132.0,843.5
-672.25,-258.75,-176.25,-315.0,-1018.0
495.75,83.0,5.75,131.25,852.0
-673.25,-230.75,-155.25,-303.0,-1017.0
495.0,100.0,15.25,148.5,850.5
-666.25,-243.5,-173.0,-307.5,-1009.5
491.25,86.0,6.5,141.5,840.75
-663.75,-245.75,-163.75,-295.25,-999.25
486.0,87.75,7.5,123.5,836.5
-663.25,-246.75,-176.5,-302.75,-1001.25
544.75,673.0,675.75,836.0,1048.75
-650.75,2.5,54.5,-89.5,-945.25
542.25,618.0,594.5,769.0,1052.5
-655.75,69.75,119.75,-35.25,-938.0
551.0,585.5,592.0,742.25,1057.0
-639.0,24.0,37.5,-62.0,-923.75
547.25,641.0,653.25,751.0,1059.5
-657.0,-20.75,-9.0,-74.25,-954.25
497.5,587.75,623.5,692.5,1002.0
-674.25,-22.0,-8.75,-78.0,-976.75
481.0,526.0,597.5,667.25,987.25
-672.5,-8.75,14.75,-61.75,-977.5
499.5,531.0,519.0,540.25,1006.25
-660.5,-92.0,28.5,-34.5,-954.0
509.5,588.0,478.75,528.25,1013.0
-649.0,-131.0,0.5,-47.5,-942.5
504.0,547.5,478.5,520.75,1004.75
-657.0,-185.25,-55.0,-93.25,-943.5
496.5,541.0,483.5,514.0,987.75
-666.25,-139.25,-100.75,-104.5,-946.0
502.5,429.5,471.5,508.5,989.25
-650.0,-86.25,-124.75,-163.75,-935.75
509.25,314.25,492.25,528.5,997.5
-666.25,62.5,-125.25,-155.75,-948.25
512.0,204.0,462.75,515.75,997.75
-665.75,58.75,-104.25,-173.25,-935.75
504.75,180.0,439.0,492.25,984.0
-665.0,114.0,-94.75,-170.5,-929.5
504.0,130.25,408.75,486.25,988.25
-665.5,77.5,-149.5,-220.75,-926.75
505.5,111.25,392.0,437.5,979.5
-661.5,73.75,-150.75,-214.0,-929.5
504.5,117.0,385.75,428.75,983.0
-653.75,3.75,-208.0,-245.5,-936.75
503.75,133.25,377.5,419.5,985.75
-652.0,8.5,-255.25,-276.25,-951.5
497.25,81.25,408.75,450.5,970.5
-674.0,-4.25,-248.75,-307.0,-971.25
483.25,119.5,391.25,443.5,966.25
-670.75,-13.25,-225.75,-316.25,-960.0
499.75,67.25,356.5,459.5,979.0
-663.75,58.0,-175.75,-334.0,-950.25
504.25,54.5,308.25,466.75,984.25
-651.0,16.75,-165.75,-345.5,-943.25
509.5,40.0,278.0,449.5,986.0
-653.0,61.25,-122.75,-364.0,-939.0
505.5,-59.25,233.0,450.0,978.75
-654.5,152.0,-126.5,-399.0,-937.5
505.25,-134.5,212.75,456.0,971.0
-656.5,166.0,-117.0,-425.0,-940.5
503.5,-119.75,217.75,507.25,973.25
-651.5,106.25,-173.25,-482.25,-947.5
494.0,-64.25,290.75,547.75,981.0
-647.5,78.75,-229.75,-535.25,-951.75
490.75,-55.25,271.25,530.0,975.25
-652.5,33.5,-225.75,-520.0,-959.25
486.0,-32.75,244.5,495.0,954.5
-687.5,24.5,-190.75,-472.75,-983.0
476.25,-13.25,210.0,441.0,944.5
-676.75,10.25,-181.75,-458.0,-991.25
493.75,-0.25,221.25,456.25,965.25
-686.25,-13.25,-147.75,-450.5,-1003.0
504.5,77.25,242.25,459.0,999.75
-669.5,-92.0,-224.5,-481.5,-990.25
512.25,147.75,340.0,503.25,1019.25
-665.0,-122.5,-206.0,-481.5,-984.5
517.0,50.0,274.25,452.75,1023.25
-663.75,-71.25,-241.5,-473.5,-1000.0
519.25,98.0,306.75,455.0,1037.25
-646.5,-162.0,-250.25,-452.75,-981.5
540.25,135.0,286.0,468.75,1044.0
-656.0,-123.25,-256.5,-499.5,-1000.5
543.25,-60.5,114.25,397.0,937.25
-640.25,-136.75,-323.25,-565.25,-1021.25
505.25,-45.0,118.5,403.0,891.25
-660.25,-121.25,-291.25,-551.5,-1040.75
492.5,-65.25,87.5,356.0,884.0
-668.0,-108.0,-272.25,-517.5,-1049.5
483.0,-59.75,94.5,336.0,873.0
-682.25,-119.75,-284.75,-520.5,-1057.0
456.75,-64.75,83.25,330.0,835.5
-817.5,-133.0,-306.25,-575.75,-1214.0
660.25,-42.5,133.5,399.25,1060.75
-826.5,-134.5,-317.25,-552.5,-1218.5
658.25,-58.5,121.25,386.0,1049.75
-772.0,-164.25,-333.25,-607.0,-1169.25
683.0,-41.5,144.5,451.5,1079.0
-814.25,-166.5,-343.75,-637.0,-1220.25
661.5,-33.25,138.0,444.5,1051.25
-831.75,-152.25,-326.75,-616.0,-1224.0
651.75,-29.0,142.25,426.25,1029.25
-850.75,-168.5,-336.25,-631.5,-1240.0
587.75,-37.0,127.5,411.75,957.5
-882.75,-148.5,-341.0,-640.5,-1280.5
718.5,-49.5,155.0,458.0,1113.0
-892.75,-119.0,-322.0,-619.25,-1289.25
723.75,-65.5,124.0,429.0,1109.75
-867.5,-111.75,-303.5,-606.25,-1251.0
780.75,-66.5,148.0,472.0,1182.0
-901.5,-107.5,-333.0,-641.25,-1297.5
750.25,-49.0,155.5,480.0,1152.5
-913.25,-115.25,-347.0,-661.5,-1319.5
736.75,-55.25,158.5,467.75,1132.0
-930.75,-93.5,-332.75,-648.25,-1327.5
721.25,-57.75,141.5,450.25,1110.25
-1023.5,-107.25,-344.5,-659.5,-1435.75
793.25,-43.5,176.5,475.0,1196.75
-961.5,-96.0,-331.25,-639.25,-1365.0
792.0,-57.0,163.75,480.5,1203.25
-944.5,-93.0,-318.75,-635.0,-1354.25
848.25,-47.25,190.0,510.75,1269.25
-974.5,-90.25,-327.75,-651.75,-1386.0
822.0,-54.75,178.0,489.25,1237.25
-989.75,-93.5,-336.0,-645.75,-1406.0
804.75,-52.25,168.25,467.25,1217.25
-1015.25,-102.0,-347.0,-652.0,-1427.25
715.5,-54.25,159.25,427.75,1113.5
-943.5,-131.75,-350.25,-635.0,-1351.75
770.75,-58.75,152.25,447.5,1181.25
-944.75,-138.5,-345.0,-635.25,-1360.5
772.0,-76.75,147.25,440.0,1180.5
-949.0,-109.0,-342.0,-619.5,-1354.0
778.5,-83.25,148.75,427.0,1184.25
