F3 Quality,FC6 Quality,P7 Quality,T8 Quality,F7 Quality,F8 Quality,T7 Quality,P8 Quality,AF4 Quality,F4 Quality,AF3 Quality,O2 Quality,O1 Quality,FC5 Quality,X Quality,Y Quality,Z Quality,Unknown Quality
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,16
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,8
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,24
1016,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1008,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1008,1480,4240,8,2472,2376,0,5808,16,7536,776,6720,8056,16,0,0,0,0
1008,1480,4240,8,2472,2376,0,5808,16,7536,784,6720,8056,16,0,0,0,0
1008,1480,4240,8,2464,2376,0,5808,16,7536,784,6720,8056,16,0,0,0,0
1008,1480,4240,8,2464,2376,8,5808,16,7536,784,6720,8056,16,0,0,0,0
1008,1480,4232,8,2464,2376,8,5808,16,7536,784,6720,8056,16,0,0,0,0
1008,1480,4232,8,2464,2376,8,5808,16,7536,784,6720,8032,16,0,0,0,0
1008,1480,4232,8,2464,2376,8,5808,16,7536,784,6744,8032,16,0,0,0,0
1008,1480,4232,8,2464,2376,8,5808,16,7536,784,6744,8032,16,0,0,0,16
1008,1480,4232,8,2464,2376,0,5808,16,7536,784,6744,8032,16,0,0,0,16
1008,1480,4456,8,2464,2376,0,5808,16,7536,784,6744,8032,16,0,0,0,16
1008,1480,4456,8,2464,2376,0,5808,16,7536,784,6744,0,16,0,0,0,16
1008,1480,4456,8,2464,2376,0,5808,16,7536,784,6664,0,16,0,0,0,16
1008,1480,4456,8,2464,2376,0,6384,16,7536,784,6664,0,16,0,0,0,16
1008,1480,4456,0,2464,2376,0,6384,16,7536,784,6664,0,16,0,0,0,16
1008,1480,4456,0,2464,2208,0,6384,16,7536,784,6664,0,16,0,0,0,16
1008,1480,4456,0,2464,2208,0,6384,16,7536,784,6664,0,16,0,0,0,16
1008,1896,4456,0,2464,2208,0,6384,16,7536,784,6664,0,16,0,0,0,16
1008,1896,4456,0,2464,2208,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1896,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1896,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7656
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2216
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,8
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1912
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7656
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2224
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,24
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1904
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7672
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2232
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,24
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1888
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7648
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2216
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,0
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1896
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7672
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2224
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,8
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1912
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7672
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2224
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1888
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7648
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2216
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1912
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7648
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2216
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,8
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1904
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7656
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2216
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,24
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1888
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7648
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2232
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,8
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1904
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7648
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2208
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,16
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1896
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,7664
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,2208
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,8
1008,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1904
1072,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,16,0,0,0,1904
1072,1904,4456,0,2464,2216,0,6384,16,7664,784,6664,0,24,0,0,0,1904
1072,1904,4456,0,2464,2216,0,6384,16,7664,856,6664,0,24,0,0,0,1904
1072,1904,4456,0,2592,2216,0,6384,16,7664,856,6664,0,24,0,0,0,1904
1072,1904,4456,0,2592,2216,16,6384,16,7664,856,6664,0,24,0,0,0,1904
1072,1904,4416,0,2592,2216,16,6384,16,7664,856,6664,0,24,0,0,0,1904
1072,1904,4416,0,2592,2216,16,6384,16,7664,856,6664,8184,24,0,0,0,1904
1072,1904,4416,0,2592,2216,16,6384,16,7664,856,6656,8184,24,0,0,0,1904
1072,1904,4416,0,2592,2216,16,6120,16,7664,856,6656,8184,24,0,0,0,1904
1072,1904,4416,16,2592,2216,16,6120,16,7664,856,6656,8184,24,0,0,0,1904
1072,1904,4416,16,2592,2312,16,6120,16,7664,856,6656,8184,24,0,0,0,1904
1072,1904,4416,16,2592,2312,16,6120,16,7664,856,6656,8184,24,0,0,0,1904
1072,1680,4416,16,2592,2312,16,6120,16,7664,856,6656,8184,24,0,0,0,1904
1072,1680,4416,16,2592,2312,16,6120,16,7672,856,6656,8184,24,0,0,0,1904
1072,1680,4416,16,2592,2328,16,6120,16,7672,856,6656,8184,24,0,0,0,1904
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1904
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,24
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,8
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,0
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,0
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1584
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,7600
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,2480
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1584
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,7592
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,2472
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,24
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1592
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,7608
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,2480
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1584
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,7584
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,2472
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,16
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1568
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,7592
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,2472
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,24
1072,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1576
2056,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,24,0,0,0,1576
2056,1680,4416,16,2592,2328,16,6120,8,7672,856,6656,8184,112,0,0,0,1576
2056,1680,4416,16,2592,2328,16,6120,8,7672,704,6656,8184,112,0,0,0,1576
2056,1680,4416,16,2512,2328,16,6120,8,7672,704,6656,8184,112,0,0,0,1576
2056,1680,4416,16,2512,2328,16,6120,8,7672,704,6656,8184,112,0,0,0,1576
2056,1680,4384,16,2512,2328,16,6120,8,7672,704,6656,8184,112,0,0,0,1576
2056,1680,4384,16,2512,2328,16,6120,8,7672,704,6656,8016,112,0,0,0,1576
2056,1680,4384,16,2512,2328,16,6120,8,7672,704,6696,8016,112,0,0,0,1576
2056,1680,4384,16,2512,2328,16,6008,8,7672,704,6696,8016,112,0,0,0,1576
2056,1680,4384,0,2512,2328,16,6008,8,7672,704,6696,8016,112,0,0,0,1576
2056,1680,4384,0,2512,2464,16,6008,8,7672,704,6696,8016,112,0,0,0,1576
