F3 Quality,FC6 Quality,P7 Quality,T8 Quality,F7 Quality,F8 Quality,T7 Quality,P8 Quality,AF4 Quality,F4 Quality,AF3 Quality,O2 Quality,O1 Quality,FC5 Quality,X Quality,Y Quality,Z Quality,Unknown Quality
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,768
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,0
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3600
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,768
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,24
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,792
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3584
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,792
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,8
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3584
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,784
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,8
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,784
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3608
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,792
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,8
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3592
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,784
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,16
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,784
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3608
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,8
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,768
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3584
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,768
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,8
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,792
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,3600
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,768
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,0
1056,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1008,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7616,0,0,0,776
1008,792,848,424,968,776,6200,1056,0,3608,616,432,7104,7536,0,0,0,776
1008,792,848,424,968,776,6200,1056,0,3608,768,432,7104,7536,0,0,0,776
1008,792,848,424,640,776,6200,1056,0,3608,768,432,7104,7536,0,0,0,776
1008,792,848,424,640,776,6304,1056,0,3608,768,432,7104,7536,0,0,0,776
1008,792,680,424,640,776,6304,1056,0,3608,768,432,7104,7536,0,0,0,776
1008,792,680,424,640,776,6304,1056,0,3608,768,432,7040,7536,0,0,0,776
1008,792,680,424,640,776,6304,1056,0,3608,768,504,7040,7536,0,0,0,776
1008,792,680,424,640,776,6304,776,0,3608,768,504,7040,7536,0,0,0,776
1008,792,680,312,640,776,6304,776,0,3608,768,504,7040,7536,0,0,0,776
1008,792,680,312,640,576,6304,776,0,3608,768,504,7040,7536,0,0,0,776
1008,792,680,312,640,576,6304,776,8,3608,768,504,7040,7536,0,0,0,776
1008,864,680,312,640,576,6304,776,8,3608,768,504,7040,7536,0,0,0,776
1008,864,680,312,640,576,6304,776,8,3744,768,504,7040,7536,0,0,0,776
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,776
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,776
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,24
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,16
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,8
1008,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
216,864,680,312,640,600,6304,776,8,3744,768,504,7040,7536,0,0,0,0
216,864,680,312,640,600,6304,776,8,3744,768,504,7040,7648,0,0,0,0
216,864,680,312,640,600,6304,776,8,3744,200,504,7040,7648,0,0,0,0
216,864,680,312,264,600,6304,776,8,3744,200,504,7040,7648,0,0,0,0
216,864,680,312,264,600,6456,776,8,3744,200,504,7040,7648,0,0,0,0
216,864,32,312,264,600,6456,776,8,3744,200,504,7040,7648,0,0,0,0
216,864,32,312,264,600,6456,776,8,3744,200,504,7264,7648,0,0,0,0
216,864,32,312,264,600,6456,776,8,3744,200,1712,7264,7648,0,0,0,0
216,864,32,312,264,600,6456,1920,8,3744,200,1712,7264,7648,0,0,0,0
216,864,32,7760,264,600,6456,1920,8,3744,200,1712,7264,7648,0,0,0,0
216,864,32,7760,264,7968,6456,1920,8,3744,200,1712,7264,7648,0,0,0,0
216,864,32,7760,264,7968,6456,1920,0,3744,200,1712,7264,7648,0,0,0,0
216,104,32,7760,264,7968,6456,1920,0,3744,200,1712,7264,7648,0,0,0,0
216,104,32,7760,264,7968,6456,1920,0,4408,200,1712,7264,7648,0,0,0,0
216,104,32,7760,264,7984,6456,1920,0,4408,200,1712,7264,7648,0,0,0,0
216,104,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,0
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,0
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4400
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7968
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,0
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,120
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4384
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,0
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,112
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4408
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7984
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,8
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,120
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4408
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,8
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,104
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4400
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7976
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,8
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,120
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4384
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7984
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,8
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,104
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4408
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,24
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,96
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4392
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,16
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,112
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4408
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,16
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,96
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4392
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,16
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,96
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4400
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7976
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,0
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,112
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,4384
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,7992
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,16
216,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,120
8072,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7648,0,0,0,120
8072,112,32,7760,264,7984,6456,1920,8,4408,200,1712,7264,7288,0,0,0,120
8072,112,32,7760,264,7984,6456,1920,8,4408,7936,1712,7264,7288,0,0,0,120
8072,112,32,7760,7984,7984,6456,1920,8,4408,7936,1712,7264,7288,0,0,0,120
8072,112,32,7760,7984,7984,6576,1920,8,4408,7936,1712,7264,7288,0,0,0,120
8072,112,7936,7760,7984,7984,6576,1920,8,4408,7936,1712,7264,7288,0,0,0,120
8072,112,7936,7760,7984,7984,6576,1920,8,4408,7936,1712,6952,7288,0,0,0,120
8072,112,7936,7760,7984,7984,6576,1920,8,4408,7936,8,6952,7288,0,0,0,120
8072,112,7936,7760,7984,7984,6576,256,8,4408,7936,8,6952,7288,0,0,0,120
8072,112,7936,7248,7984,7984,6576,256,8,4408,7936,8,6952,7288,0,0,0,120
8072,112,7936,7248,7984,7656,6576,256,8,4408,7936,8,6952,7288,0,0,0,120
8072,112,7936,7248,7984,7656,6576,256,0,4408,7936,8,6952,7288,0,0,0,120
8072,7864,7936,7248,7984,7656,6576,256,0,4408,7936,8,6952,7288,0,0,0,120
8072,7864,7936,7248,7984,7656,6576,256,0,3512,7936,8,6952,7288,0,0,0,120
8072,7864,7936,7248,7984,7656,6576,256,0,3512,7936,8,6952,7288,0,0,0,120
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,120
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,8
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,24
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,16
8072,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
7320,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,7288,0,0,0,0
7320,7864,7936,7248,7984,7656,6576,256,16,3512,7936,8,6952,6896,0,0,0,0
7320,7864,7936,7248,7984,7656,6576,256,16,3512,7176,8,6952,6896,0,0,0,0
7320,7864,7936,7248,7368,7656,6576,256,16,3512,7176,8,6952,6896,0,0,0,0
7320,7864,7936,7248,7368,7656,6240,256,16,3512,7176,8,6952,6896,0,0,0,0
7320,7864,7280,7248,7368,7656,6240,256,16,3512,7176,8,6952,6896,0,0,0,0
7320,7864,7280,7248,7368,7656,6240,256,16,3512,7176,8,6712,6896,0,0,0,0
7320,7864,7280,7248,7368,7656,6240,256,16,3512,7176,7248,6712,6896,0,0,0,0
7320,7864,7280,7248,7368,7656,6240,7440,16,3512,7176,7248,6712,6896,0,0,0,0
7320,7864,7280,6728,7368,7656,6240,7440,16,3512,7176,7248,6712,6896,0,0,0,0
7320,7864,7280,6728,7368,7072,6240,7440,16,3512,7176,7248,6712,6896,0,0,0,0
7320,7864,7280,6728,7368,7072,6240,7440,8,3512,7176,7248,6712,6896,0,0,0,0
7320,7032,7280,6728,7368,7072,6240,7440,8,3512,7176,7248,6712,6896,0,0,0,0
7320,7032,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7032,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7032,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3472
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7096
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,24
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7024
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3464
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7088
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,24
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7032
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3464
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7080
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,24
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7016
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3472
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7072
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,24
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7024
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3480
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7080
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7032
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3456
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7072
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,8
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7032
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3480
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7080
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,0
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7032
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3472
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7088
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,16
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7024
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,3456
7320,7008,7280,6728,7368,7072,6240,7440,8,3472,7176,7248,6712,6896,0,0,0,7088
