"F3 Value","F3 Quality","FC6 Value","FC6 Quality","P7 Value","P7 Quality","T8 Value","T8 Quality","F7 Value","F7 Quality","F8 Value","F8 Quality","T7 Value","T7 Quality","P8 Value","P8 Quality","AF4 Value","AF4 Quality","F4 Value","F4 Quality","AF3 Value","AF3 Quality","O2 Value","O2 Quality","O1 Value","O1 Quality","FC5 Value","FC5 Quality","X Value","X Quality","Y Value","Y Quality","Z Value","Z Quality","Unknown Value","Unknown Quality"
"-218","2664","-296","2968","-162","1496","-165","3072","-717","3400","-755","2488","-138","2376","-159","6544","-165","0","-211","3104","-349","2504","-214","8136","-215","4864","-224","1112","22","0","23","0","?","0","35","8"
"-214","2664","-272","2968","-154","1496","-137","3072","-713","3400","-740","2488","-140","2376","-130","6544","-184","0","-193","3104","-331","2504","-179","8136","-192","4864","-220","1112","22","0","23","0","?","0","36","0"
"-213","2664","-256","2968","-148","1496","-158","3072","-719","3400","-725","2488","-167","2376","-113","6544","-176","0","-197","3104","-327","2504","-164","8136","-177","4864","-222","1112","22","0","23","0","?","0","37","24"
"-214","2664","-268","2968","-161","1496","-162","3072","-727","3400","-743","2488","-167","2376","-129","6544","-188","0","-200","3104","-350","2504","-180","8136","-182","4864","-226","1112","22","0","23","0","?","0","38","16"
"-185","2664","-246","2968","-169","1496","-120","3072","-696","3400","-728","2488","-137","2376","-131","6544","-194","0","-151","3104","-310","2504","-190","8136","-187","4864","-212","1112","22","0","23","0","?","0","39","8"
"-168","2664","-231","2968","-169","1496","-124","3072","-683","3400","-714","2488","-186","2376","-120","6544","-185","0","-131","3104","-271","2504","-188","8136","-194","4864","-197","1112","22","0","23","0","?","0","40","16"
"-201","2664","-263","2968","-170","1496","-190","3072","-708","3400","-752","2488","-236","2376","-148","6544","-198","0","-176","3104","-324","2504","-200","8136","-199","4864","-214","1112","22","0","23","0","?","0","41","8"
"-209","2664","-264","2968","-165","1496","-205","3072","-692","3400","-749","2488","-159","2376","-182","6544","-184","0","-174","3104","-341","2504","-219","8136","-201","4864","-222","1112","22","0","23","0","?","0","42","24"
"-179","2664","-242","2968","-160","1496","-174","3072","-653","3400","-713","2488","-86","2376","-182","6544","-197","0","-129","3104","-284","2504","-238","8136","-210","4864","-208","1112","22","0","23","0","?","0","43","16"
"-172","2664","-251","2968","-172","1496","-163","3072","-656","3400","-716","2488","-132","2376","-175","6544","-206","0","-125","3104","-279","2504","-250","8136","-220","4864","-208","1112","22","0","23","0","?","0","44","0"
"-186","2664","-259","2968","-179","1496","-168","3072","-676","3400","-721","2488","-164","2376","-166","6544","-183","0","-152","3104","-318","2504","-236","8136","-212","4864","-215","1112","22","0","23","0","?","0","45","0"
"-181","2664","-261","2968","-180","1496","-163","3072","-684","3400","-728","2488","-147","2376","-155","6544","-193","0","-163","3104","-304","2504","-215","8136","-206","4864","-212","1112","22","0","23","0","?","0","46","16"
"-185","2664","-279","2968","-185","1496","-150","3072","-688","3400","-748","2488","-166","2376","-153","6544","-183","0","-171","3104","-287","2504","-217","8136","-214","4864","-214","1112","22","0","23","0","?","0","47","16"
"-209","2664","-279","2968","-164","1496","-159","3072","-682","3400","-743","2488","-184","2376","-138","6544","-188","0","-198","3104","-331","2504","-224","8136","-213","4864","-227","1112","22","0","23","0","?","0","48","24"
"-217","2664","-278","2968","-157","1496","-178","3072","-678","3400","-741","2488","-183","2376","-127","6544","-193","0","-219","3104","-362","2504","-212","8136","-214","4864","-231","1112","22","0","23","0","?","0","49","16"
"-215","2664","-316","2968","-182","1496","-176","3072","-691","3400","-780","2488","-183","2376","-145","6544","-174","0","-220","3104","-362","2504","-217","8136","-218","4864","-237","1112","21","0","23","0","?","0","50","16"
"-215","2664","-331","2968","-171","1496","-179","3072","-704","3400","-800","2488","-174","2376","-162","6544","-193","0","-212","3104","-337","2504","-231","8136","-206","4864","-249","1112","21","0","24","0","?","0","51","16"
"-213","2664","-307","2968","-153","1496","-181","3072","-701","3400","-787","2488","-145","2376","-159","6544","-187","0","-207","3104","-332","2504","-219","8136","-209","4864","-238","1112","21","0","24","0","?","0","52","24"
"-218","2664","-300","2968","-174","1496","-155","3072","-689","3400","-777","2488","-126","2376","-141","6544","-184","0","-206","3104","-382","2504","-209","8136","-231","4864","-219","1112","21","0","24","0","?","0","53","8"
"-219","2664","-288","2968","-181","1496","-152","3072","-685","3400","-755","2488","-141","2376","-128","6544","-191","0","-188","3104","-377","2504","-221","8136","-229","4864","-223","1112","21","0","24","0","?","0","54","24"
"-204","2664","-257","2968","-157","1496","-178","3072","-689","3400","-728","2488","-158","2376","-136","6544","-173","0","-165","3104","-313","2504","-231","8136","-215","4864","-231","1112","21","0","24","0","?","0","55","8"
"-205","2664","-286","2968","-154","1496","-171","3072","-690","3400","-754","2488","-157","2376","-159","6544","-185","0","-187","3104","-319","2504","-243","8136","-220","4864","-229","1112","21","0","24","0","?","0","56","0"
"-228","2664","-335","2968","-154","1496","-159","3072","-695","3400","-789","2488","-146","2376","-158","6544","-174","0","-220","3104","-379","2504","-233","8136","-204","4864","-231","1112","21","0","24","0","?","0","57","0"
"-228","2664","-318","2968","-141","1496","-170","3072","-695","3400","-770","2488","-147","2376","-134","6544","-170","0","-202","3104","-363","2504","-197","8136","-180","4864","-227","1112","21","0","24","0","?","0","58","0"
"-211","2664","-296","2968","-145","1496","-159","3072","-673","3400","-751","2488","-156","2376","-128","6544","-177","0","-185","3104","-301","2504","-186","8136","-191","4864","-212","1112","21","0","24","0","?","0","59","8"
"-212","2664","-303","2968","-156","1496","-148","3072","-659","3400","-765","2488","-153","2376","-136","6544","-158","0","-209","3104","-318","2504","-205","8136","-212","4864","-212","1112","21","0","24","0","?","0","60","0"
"-222","2664","-292","2968","-145","1496","-151","3072","-680","3400","-761","2488","-145","2376","-144","6544","-181","0","-218","3104","-364","2504","-219","8136","-206","4864","-224","1112","21","0","24","0","?","0","61","16"
"-217","2664","-268","2968","-129","1496","-132","3072","-704","3400","-750","2488","-144","2376","-138","6544","-177","0","-189","3104","-362","2504","-212","8136","-187","4864","-229","1112","21","0","24","0","?","0","62","8"
"-206","2664","-269","2968","-140","1496","-111","3072","-704","3400","-766","2488","-159","2376","-127","6544","-166","0","-174","3104","-338","2504","-195","8136","-188","4864","-227","1112","21","0","24","0","?","0","63","0"
"-206","1704","-277","2968","-159","1496","-121","3072","-699","3400","-766","2488","-169","2376","-125","6544","-182","0","-178","3104","-333","2504","-185","8136","-199","4864","-219","1112","21","0","24","0","?","0","63","0"
"-207","1704","-268","2968","-157","1496","-129","3072","-680","3400","-730","2488","-159","2376","-123","6544","-165","0","-179","3104","-339","2504","-184","8136","-203","4864","-200","1096","21","0","24","0","?","0","63","0"
"-193","1704","-259","2968","-147","1496","-112","3072","-648","3400","-726","2488","-140","2376","-119","6544","-174","0","-183","3104","-323","2336","-182","8136","-204","4864","-184","1096","21","0","25","0","?","0","63","0"
"-175","1704","-269","2968","-148","1496","-119","3072","-635","3416","-763","2488","-141","2376","-130","6544","-179","0","-180","3104","-275","2336","-185","8136","-201","4864","-189","1096","21","0","25","0","?","0","63","0"
"-180","1704","-294","2968","-149","1496","-163","3072","-659","3416","-780","2488","-164","2368","-142","6544","-175","0","-181","3104","-280","2336","-210","8136","-196","4864","-206","1096","20","0","25","0","?","0","63","0"
"-193","1704","-294","2968","-148","1480","-150","3072","-690","3416","-759","2488","-166","2368","-132","6544","-186","0","-192","3104","-349","2336","-225","8136","-195","4864","-214","1096","20","0","25","0","?","0","63","0"
"-181","1704","-270","2968","-154","1480","-105","3072","-678","3416","-747","2488","-145","2368","-124","6544","-172","0","-182","3104","-333","2336","-203","8136","-193","4888","-211","1096","20","0","25","0","?","0","63","0"
"-179","1704","-267","2968","-153","1480","-134","3072","-663","3416","-765","2488","-151","2368","-145","6544","-184","0","-174","3104","-291","2336","-183","8048","-190","4888","-210","1096","20","0","25","0","?","0","63","0"
"-214","1704","-277","2968","-145","1480","-178","3072","-679","3416","-765","2488","-171","2368","-158","6552","-182","0","-189","3104","-338","2336","-197","8048","-193","4888","-215","1096","20","0","24","0","?","0","63","0"
"-219","1704","-269","2968","-143","1480","-136","3072","-679","3416","-738","2488","-167","2368","-139","6552","-174","0","-182","3104","-333","2336","-190","8048","-180","4888","-215","1096","20","0","24","0","?","0","63","0"
"-189","1704","-263","2968","-158","1480","-91","3072","-655","3416","-729","2552","-161","2368","-122","6552","-190","0","-165","3104","-280","2336","-166","8048","-169","4888","-210","1096","20","0","24","0","?","0","63","0"
"-184","1704","-270","2968","-178","1480","-111","3072","-642","3416","-730","2552","-175","2368","-125","6552","-163","8","-173","3104","-294","2336","-183","8048","-191","4888","-206","1096","20","0","24","0","?","0","63","0"
"-194","1704","-273","2960","-163","1480","-134","3072","-641","3416","-732","2552","-177","2368","-129","6552","-164","8","-173","3104","-302","2336","-186","8048","-190","4888","-199","1096","20","0","24","0","?","0","63","0"
"-187","1704","-287","2960","-133","1480","-122","3072","-635","3416","-749","2552","-160","2368","-129","6552","-173","8","-162","3024","-284","2336","-150","8048","-162","4888","-186","1096","19","0","24","0","?","0","63","0"
"-182","1704","-298","2960","-145","1480","-121","3072","-640","3416","-764","2528","-148","2368","-146","6552","-162","8","-161","3024","-298","2336","-166","8048","-184","4888","-176","1096","19","0","24","0","?","0","63","0"
