F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
143.75,162.25,20.0,175.25,134.75,-73.25,147.0,-100.0,148.75,79.75,-54.75,-86.0
97.75,119.5,91.75,110.0,133.25,32.5,83.25,58.0,112.5,136.5,43.25,24.5
93.0,103.0,-1.25,126.75,75.5,-81.5,91.5,-108.25,94.75,50.75,-65.5,-96.0
197.5,230.25,147.0,233.25,241.75,67.0,164.5,80.75,227.0,203.25,74.75,57.5
120.0,140.5,-9.5,163.75,113.0,-87.75,106.75,-106.5,131.0,57.0,-73.75,-104.25
247.25,273.75,193.75,274.0,288.0,92.5,213.75,100.0,271.0,260.75,99.5,82.5
175.0,185.5,48.0,202.5,160.75,-61.25,162.25,-80.25,176.25,133.5,-45.5,-78.5
259.75,280.75,210.5,286.5,294.75,96.0,225.5,106.25,279.75,283.25,108.5,87.25
327.5,351.0,144.75,370.0,323.5,-14.25,301.0,-41.75,342.5,251.25,6.25,-29.0
319.5,349.25,235.5,353.25,362.25,110.0,263.25,122.5,348.75,316.5,118.75,96.5
375.0,389.25,185.75,422.75,366.75,10.0,331.5,-19.75,384.75,296.75,29.25,-1.25
363.75,378.5,268.5,357.75,402.25,120.25,298.0,146.0,385.75,370.25,131.75,114.5
317.25,319.5,134.75,313.75,301.25,-20.5,274.5,-36.0,321.5,247.25,0.5,-35.75
401.75,429.75,275.75,401.75,446.75,120.75,343.75,146.75,429.75,392.25,136.75,110.75
225.5,245.75,69.0,231.5,219.75,-56.75,201.0,-63.25,234.25,168.0,-39.25,-80.0
270.75,300.25,224.25,277.5,314.75,104.5,229.5,121.5,292.75,298.5,113.5,87.75
195.0,221.0,58.5,232.25,198.0,-55.75,173.0,-66.5,200.25,152.25,-41.25,-76.0
208.5,249.5,165.25,231.0,267.0,78.5,173.25,98.25,234.25,232.0,86.0,64.75
245.75,286.25,77.75,272.5,263.0,-43.0,236.0,-59.0,259.0,185.0,-23.25,-58.75
151.0,197.75,119.25,171.5,214.5,51.25,134.0,85.0,172.5,189.5,59.5,36.25
93.75,125.5,9.5,117.0,103.5,-76.0,107.5,-86.5,96.0,73.5,-60.0,-96.5
56.5,99.75,61.25,67.25,116.25,23.5,50.75,64.75,72.0,112.5,28.5,6.5
-47.5,-16.75,-116.0,-22.25,-41.5,-133.0,-34.5,-136.5,-51.0,-77.5,-126.0,-156.0
42.0,87.25,40.25,55.0,97.5,23.75,37.5,50.0,56.75,67.75,23.25,8.0
-106.75,-79.75,-149.0,-93.25,-111.5,-148.0,-78.25,-152.25,-118.25,-124.25,-140.0,-170.75
-39.0,-13.0,24.75,-39.75,-1.75,17.0,-23.0,37.5,-37.0,25.75,23.25,4.0
-57.5,-41.5,-106.25,-44.75,-70.5,-130.75,-18.0,-136.75,-69.5,-76.25,-115.0,-148.75
-61.25,-36.75,-20.5,-57.5,-28.5,-9.5,-39.0,22.0,-57.75,-13.25,-2.0,-22.5
-23.25,-6.0,-92.0,-5.0,-39.5,-120.0,15.25,-130.75,-34.75,-60.25,-104.75,-134.5
-102.5,-83.5,-36.25,-107.5,-77.5,-18.25,-81.25,17.5,-106.25,-41.75,-14.5,-33.75
-126.0,-121.5,-135.25,-122.25,-155.0,-138.5,-83.5,-151.25,-150.75,-134.25,-125.75,-160.75
-65.0,-46.75,-20.25,-70.5,-38.75,-8.75,-45.0,24.0,-70.0,-13.0,-3.75,-24.0
-147.0,-141.75,-177.75,-140.25,-173.5,-159.0,-104.5,-168.5,-168.25,-174.25,-152.25,-182.25
-32.75,-13.5,10.5,-34.5,-5.5,12.0,-10.75,32.5,-36.25,8.0,11.75,-2.75
-148.75,-145.75,-156.75,-147.25,-174.5,-151.75,-103.75,-158.0,-172.25,-158.0,-145.75,-172.75
-72.75,-64.0,10.0,-76.0,-49.75,13.25,-50.25,30.0,-77.75,-9.5,13.0,-2.5
-31.75,-21.0,-93.25,-17.25,-47.25,-118.0,2.75,-129.5,-46.75,-59.25,-107.25,-138.0
-39.75,-23.25,-10.5,-45.0,-6.75,1.0,-25.25,30.75,-38.25,5.0,2.75,-14.25
10.75,15.0,-56.75,12.75,-4.0,-97.25,46.75,-112.75,-1.5,-20.0,-84.75,-113.5
-22.75,-10.25,18.5,-43.5,14.25,12.0,-8.75,48.0,-19.25,34.75,15.25,-3.25
-42.0,-44.0,-89.25,-53.25,-56.25,-116.0,-15.75,-124.75,-53.25,-69.25,-104.0,-136.25
55.25,70.25,50.75,46.5,99.0,25.5,54.25,58.5,67.0,80.5,31.25,10.25
-70.25,-63.75,-141.5,-64.75,-79.25,-142.75,-50.75,-143.75,-78.5,-108.0,-134.0,-171.0
4.25,20.0,27.25,-8.75,41.5,19.5,1.5,49.25,11.0,44.75,24.0,-0.5
-99.25,-98.25,-144.0,-109.0,-115.25,-142.75,-78.0,-141.5,-113.5,-117.0,-134.0,-174.0
-57.75,-47.75,-13.75,-71.75,-27.0,4.75,-54.75,32.75,-55.75,-7.75,4.0,-22.5
-11.25,-2.0,-96.0,-5.75,-23.25,-118.25,8.75,-123.75,-19.75,-52.5,-107.25,-147.5
-59.75,-46.75,-23.75,-61.5,-25.75,-7.0,-52.0,29.0,-58.0,-10.0,-6.25,-36.5
-41.5,-36.5,-86.25,-23.75,-57.5,-112.25,-10.0,-123.75,-56.5,-58.75,-100.5,-145.25
-55.0,-33.25,-7.0,-47.0,-15.5,-2.0,-43.0,37.0,-47.25,7.25,3.0,-31.0
-103.5,-89.5,-143.25,-72.75,-110.75,-137.25,-67.0,-148.0,-105.5,-117.25,-127.75,-178.5
6.0,36.25,10.75,38.25,56.75,15.25,23.25,41.25,25.75,51.75,17.75,-23.0
-139.75,-129.75,-183.5,-102.75,-147.0,-159.75,-96.25,-162.75,-144.0,-150.25,-152.25,-205.25
-70.75,-57.0,-11.0,-44.75,-34.0,5.75,-44.0,28.0,-64.5,-5.0,7.25,-30.75
-124.75,-118.25,-163.75,-82.5,-135.75,-151.0,-85.5,-154.0,-136.25,-143.5,-144.0,-192.25
-105.25,-86.75,-54.25,-62.0,-67.5,-19.0,-89.75,10.0,-96.0,-66.75,-18.75,-51.75
-50.5,-37.25,-116.5,14.75,-59.25,-128.25,-14.75,-141.5,-52.5,-96.25,-116.25,-167.0
-113.5,-103.0,-54.75,-69.0,-79.25,-21.75,-99.75,9.5,-106.5,-61.0,-20.5,-60.25
-108.0,-118.25,-129.25,-58.5,-130.25,-131.0,-80.0,-150.25,-120.25,-126.0,-119.25,-171.0
-74.75,-70.5,-29.75,-39.75,-43.25,-10.75,-63.75,18.25,-68.5,-25.25,-6.75,-44.25
-153.5,-155.5,-198.5,-107.75,-171.0,-167.75,-118.5,-175.5,-164.5,-189.25,-159.75,-205.5
-66.75,-47.25,-43.0,-27.0,-23.5,-14.0,-42.75,14.5,-52.75,-37.0,-13.0,-44.75
-240.5,-233.0,-252.0,-200.0,-248.75,-196.25,-179.25,-192.25,-246.5,-248.5,-191.75,-237.0
-203.5,-193.5,-112.5,-178.75,-164.75,-45.75,-163.25,-14.25,-196.75,-131.0,-47.75,-79.75
-233.75,-229.75,-255.75,-196.5,-237.0,-196.0,-179.75,-193.25,-237.0,-245.0,-189.25,-234.75
-254.75,-241.5,-175.5,-228.5,-210.0,-78.5,-215.75,-38.5,-241.0,-196.25,-78.0,-110.75
-210.5,-203.75,-237.5,-173.25,-211.75,-187.25,-151.25,-186.5,-211.25,-237.25,-175.5,-216.5
-264.25,-251.75,-164.25,-245.5,-217.25,-78.0,-218.0,-29.75,-250.0,-190.75,-73.75,-102.25
-254.5,-257.0,-238.25,-224.75,-262.0,-186.75,-185.75,-188.5,-257.5,-246.75,-172.0,-214.0
-141.5,-131.75,-95.0,-121.5,-96.0,-42.25,-106.75,-1.0,-127.0,-83.5,-37.5,-62.25
-215.25,-222.0,-250.0,-185.5,-225.75,-192.5,-164.5,-193.25,-220.0,-237.75,-183.5,-220.5
-111.5,-105.5,-60.0,-92.25,-70.25,-20.0,-81.75,8.25,-98.75,-62.75,-17.75,-41.25
-232.5,-240.0,-239.5,-213.25,-244.25,-187.25,-186.0,-184.75,-240.75,-242.5,-183.0,-218.25
-183.75,-186.25,-94.25,-176.0,-150.5,-36.75,-156.5,-8.25,-176.25,-119.25,-36.5,-61.25
-156.25,-159.5,-198.75,-133.75,-168.5,-172.0,-108.5,-172.5,-160.75,-172.75,-158.25,-198.5
-186.75,-183.25,-125.0,-177.5,-154.0,-57.0,-158.0,-19.75,-178.5,-125.0,-55.0,-81.5
-156.25,-160.5,-175.75,-129.0,-169.5,-156.0,-104.0,-170.75,-161.5,-168.0,-144.5,-184.5
-188.25,-179.75,-95.5,-174.75,-147.5,-45.5,-153.25,-11.5,-178.25,-109.75,-41.5,-70.0
-205.75,-206.0,-201.5,-176.0,-213.75,-169.5,-155.0,-183.75,-212.0,-207.75,-160.5,-200.0
-88.5,-71.25,-46.0,-62.25,-40.0,-22.0,-61.75,5.75,-72.25,-32.5,-16.5,-43.5
-204.25,-200.0,-225.75,-174.25,-211.5,-190.75,-149.25,-191.5,-207.75,-204.75,-176.0,-216.75
-108.75,-94.5,-39.5,-90.5,-68.75,-18.5,-72.5,10.0,-96.0,-33.75,-8.5,-37.0
-183.5,-177.5,-199.75,-156.5,-191.0,-175.25,-132.5,-175.75,-185.75,-180.5,-161.5,-203.75
-143.25,-127.5,-79.75,-129.5,-101.75,-32.5,-117.5,-5.25,-129.25,-78.75,-29.0,-57.25
-92.5,-82.0,-167.0,-69.0,-97.25,-156.25,-53.75,-162.25,-93.25,-119.0,-142.5,-180.75
