F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
-28.0,-33.5,-54.5,-11.75,-36.0,-148.0,-30.25,-149.0,-28.5,-23.0,-121.75,-165.25
39.0,72.75,6.5,10.75,62.0,-7.75,32.0,8.5,40.5,7.75,-2.0,-3.75
-89.0,-105.5,-83.75,-78.75,-99.75,-168.5,-77.5,-155.75,-99.25,-41.25,-141.5,-186.5
-54.25,-20.0,-43.0,-46.25,-24.5,-11.0,-38.5,-2.25,-40.5,-63.75,-9.0,-12.25
-46.5,-60.75,-53.25,5.5,-60.0,-145.0,-38.75,-135.0,-38.75,-13.0,-118.0,-160.25
-103.25,-78.75,-81.25,-80.0,-80.25,-41.75,-103.5,-27.25,-89.25,-95.75,-47.0,-51.75
-12.25,-40.5,28.75,27.25,-33.75,-103.75,4.0,-116.0,-22.25,70.25,-78.0,-121.25
-126.0,-112.75,-93.25,-123.25,-115.75,-53.0,-119.0,-26.25,-128.25,-101.5,-52.5,-61.0
-38.25,-70.75,-16.5,-11.25,-68.75,-118.0,-30.0,-129.75,-56.5,9.25,-87.5,-130.0
-21.25,1.5,-33.25,-31.0,-2.5,-22.5,-15.25,-2.75,-23.0,-40.25,-20.25,-25.0
-56.5,-87.5,-54.0,-68.75,-78.5,-154.0,-43.25,-155.5,-79.75,-25.25,-130.25,-173.5
19.5,35.75,4.0,-40.5,41.5,2.5,22.0,7.5,6.25,2.75,1.25,3.75
-69.25,-90.75,-81.75,-103.0,-78.0,-156.0,-57.25,-151.5,-92.5,-34.5,-133.25,-177.75
-22.75,13.0,-49.75,-62.0,16.25,-13.0,-18.75,-7.75,-22.25,-56.75,-10.25,-15.25
25.0,15.25,-10.75,30.75,20.0,-128.5,36.0,-123.0,11.0,54.0,-95.75,-137.5
2.0,44.75,-70.75,0.5,48.25,-11.75,-6.0,-8.25,21.5,-85.75,-10.75,-20.0
82.75,71.25,15.75,102.75,76.25,-122.5,87.0,-117.25,67.0,71.0,-89.25,-133.75
24.25,62.25,-64.0,5.75,62.75,-21.0,13.5,-10.5,35.0,-78.5,-21.75,-28.5
71.75,56.5,-2.0,89.75,57.0,-118.25,66.5,-118.0,59.25,54.75,-89.75,-133.75
-23.5,29.5,-67.0,-18.75,16.0,-43.75,-16.75,-22.0,-15.5,-70.75,-44.75,-48.75
60.0,36.75,50.5,57.25,31.5,-111.5,76.75,-114.25,41.0,119.0,-83.75,-122.0
-61.75,-61.0,-90.5,-91.5,-63.0,-52.5,-75.5,-30.25,-83.25,-98.75,-55.25,-62.0
61.0,4.0,12.75,39.25,14.0,-110.0,51.25,-119.5,16.75,56.0,-82.0,-125.0
-36.75,-44.0,-106.25,-82.25,-39.5,-53.0,-64.0,-27.5,-57.0,-116.0,-54.75,-61.5
17.75,-27.75,-43.0,17.75,-16.0,-124.25,1.75,-139.75,-12.0,-17.75,-101.5,-143.25
15.75,51.5,-34.75,3.0,49.5,-16.25,12.0,-3.0,22.5,-33.75,-20.75,-19.75
-42.75,-41.0,-69.25,-42.25,-40.5,-161.25,-28.75,-160.0,-35.5,-36.5,-137.25,-180.0
47.75,92.0,-11.25,11.5,88.0,-1.5,58.5,3.25,64.75,-22.25,0.5,-4.5
-11.5,-3.75,-89.75,-20.25,1.75,-158.75,-5.75,-150.75,-2.0,-52.0,-133.5,-181.0
11.75,69.25,-66.25,-12.5,68.25,-26.0,9.0,-16.5,41.5,-92.0,-24.25,-29.75
42.5,47.0,-5.0,69.0,52.0,-125.75,49.75,-126.25,53.5,39.0,-99.25,-139.75
-72.5,-23.0,-91.0,-58.25,-29.75,-54.25,-62.25,-33.25,-53.25,-102.25,-59.75,-63.25
38.25,43.75,-2.75,71.5,43.0,-112.0,63.0,-123.0,45.75,30.5,-83.5,-125.25
-15.0,49.75,-99.25,-9.75,43.75,-48.75,-0.25,-22.0,12.75,-108.25,-46.75,-55.75
20.0,33.75,-49.25,67.25,36.0,-133.75,34.25,-145.5,36.75,-27.5,-106.5,-155.25
61.75,110.5,-8.5,63.75,108.0,-5.25,65.5,3.5,83.75,-12.0,-4.0,-9.5
-46.75,-46.5,-66.75,-17.75,-43.75,-159.5,-28.0,-157.5,-42.75,-32.0,-134.0,-179.75
-3.5,44.75,-14.75,34.75,35.75,5.0,9.5,5.0,25.0,-27.0,5.25,3.75
-6.25,-27.0,-69.25,57.75,-21.75,-143.75,1.0,-139.5,12.75,-21.5,-120.25,-162.5
-6.75,11.75,-67.75,35.5,12.25,-29.25,-6.5,-19.5,29.0,-78.75,-31.25,-36.5
60.75,31.0,22.0,123.25,38.25,-108.5,66.0,-118.75,76.25,74.0,-82.75,-128.0
-67.25,-52.5,-92.25,-58.25,-51.0,-49.5,-64.25,-30.75,-50.25,-104.0,-55.75,-62.75
5.25,-3.5,-10.0,33.75,2.5,-109.25,15.5,-125.75,5.25,12.75,-82.5,-124.25
-26.0,34.0,-67.75,-19.75,34.0,-32.5,-26.25,-13.0,-11.25,-80.75,-34.0,-39.75
-18.75,-31.5,-51.0,7.25,-22.5,-142.75,-13.5,-152.75,-27.25,-22.75,-120.25,-167.75
46.5,61.5,0.5,22.0,63.0,-2.5,47.5,4.0,39.0,8.5,-2.25,-7.25
-73.25,-100.75,-82.25,-70.75,-95.0,-164.5,-59.75,-159.0,-95.5,-38.75,-141.5,-188.25
-32.5,-10.25,-39.75,-35.5,-14.75,-6.75,-26.25,-5.25,-25.25,-56.75,-9.25,-13.5
-35.0,-48.25,-44.25,13.5,-48.25,-142.75,-35.0,-137.0,-24.75,-6.5,-115.75,-159.25
-88.75,-65.75,-69.25,-58.0,-72.25,-45.75,-98.75,-29.25,-66.0,-90.25,-46.25,-53.25
2.25,-41.25,20.5,43.75,-37.5,-116.25,-1.0,-123.0,-0.25,69.25,-88.0,-132.75
-132.25,-127.5,-110.75,-127.5,-130.5,-67.0,-132.5,-35.5,-126.0,-113.75,-65.0,-74.75
-56.5,-97.5,-40.25,-23.25,-90.75,-129.25,-40.25,-138.5,-66.5,-9.0,-99.75,-145.25
-62.75,-32.0,-66.25,-65.25,-29.75,-35.75,-36.25,-13.25,-55.75,-60.75,-36.0,-42.5
-66.25,-108.75,-79.0,-84.75,-95.0,-167.25,-46.0,-164.75,-88.25,-42.5,-143.75,-188.0
47.25,20.25,-15.0,-26.75,31.25,-9.0,38.75,-2.0,30.0,-16.75,-11.0,-11.75
-41.75,-113.25,-106.0,-91.25,-95.5,-172.0,-45.0,-162.75,-67.25,-62.75,-151.0,-197.25
-16.75,-26.25,-76.75,-64.0,-21.75,-31.0,-23.5,-22.0,-21.0,-93.0,-33.5,-37.75
9.25,-29.0,-41.0,6.75,-21.5,-143.75,15.0,-141.5,-3.25,5.75,-117.0,-162.75
-82.25,-65.75,-105.25,-85.25,-67.5,-63.0,-64.75,-44.25,-70.75,-107.75,-64.0,-73.0
39.75,8.5,-6.75,75.0,15.5,-120.0,60.75,-130.25,45.5,44.75,-92.5,-131.25
-34.5,-19.75,-117.0,-22.75,-18.5,-56.75,-36.25,-30.75,-8.25,-117.5,-62.75,-64.75
3.75,-17.0,-60.0,56.0,-9.25,-136.75,18.25,-144.75,20.0,-24.5,-115.5,-156.75
3.0,48.25,-46.0,22.0,43.5,-30.75,15.5,-5.75,23.5,-32.25,-33.25,-31.25
-65.5,-71.25,-92.75,-40.25,-70.0,-176.75,-45.0,-166.75,-72.5,-49.0,-154.75,-194.75
15.25,57.25,-37.5,19.75,55.25,-13.5,35.0,-4.5,28.25,-41.0,-12.0,-13.25
-23.25,-30.0,-105.0,22.75,-23.0,-168.5,-13.75,-155.5,-16.0,-59.0,-142.5,-184.5
-7.25,33.75,-86.75,10.0,34.0,-36.0,-8.5,-25.0,11.75,-104.75,-37.0,-40.5
41.5,28.75,-20.25,72.5,37.25,-133.25,54.5,-129.75,38.25,31.5,-101.75,-146.5
-85.0,-53.0,-114.75,-86.0,-56.0,-70.25,-72.75,-37.25,-79.5,-115.25,-66.0,-76.5
14.0,7.75,-22.25,24.75,12.5,-120.75,34.25,-125.75,5.5,18.75,-90.25,-134.75
-29.25,21.5,-110.5,-27.75,23.5,-51.75,-25.75,-19.25,-12.0,-110.25,-52.5,-59.5
-3.5,-8.5,-24.25,20.0,-3.5,-109.5,22.25,-124.75,-8.0,9.75,-87.0,-131.0
38.0,81.75,-23.5,24.75,87.25,-10.0,40.5,3.0,49.5,-26.0,-16.0,-14.25
-75.75,-94.0,-49.5,-62.75,-93.25,-132.5,-37.25,-136.0,-94.75,-12.25,-110.25,-154.0
-33.5,3.0,-45.75,-19.25,-0.25,-6.0,-20.75,-2.5,-12.75,-63.25,-8.25,-11.5
-35.75,-35.5,-65.25,20.75,-32.5,-143.0,-32.75,-137.25,-19.0,-17.5,-120.5,-162.5
-56.25,-21.0,-84.0,-32.75,-28.5,-42.5,-72.25,-26.5,-22.5,-90.5,-43.0,-50.25
41.0,11.0,10.75,82.25,12.75,-113.5,26.5,-120.75,58.25,69.5,-85.25,-129.25
-93.25,-79.0,-110.75,-96.75,-84.75,-58.0,-109.25,-31.25,-73.75,-107.25,-62.75,-67.25
-25.25,-46.5,-35.5,-13.25,-49.5,-122.25,-22.25,-132.0,-26.75,-0.25,-96.25,-138.5
-54.75,-10.75,-69.75,-53.25,-28.25,-35.25,-47.0,-10.0,-47.75,-63.75,-37.0,-42.25
-76.75,-91.0,-74.25,-43.25,-104.0,-162.25,-66.5,-159.75,-96.0,-33.75,-140.5,-182.75
19.25,38.5,-11.0,11.75,18.0,-8.5,13.75,0.25,10.0,-9.25,-10.25,-11.0
-74.0,-116.0,-100.25,-59.0,-120.25,-170.5,-80.5,-161.25,-93.75,-59.25,-148.75,-194.0
-32.75,-16.25,-65.75,-34.0,-27.0,-22.25,-38.0,-16.75,-29.5,-84.5,-26.0,-27.75
-8.5,-22.5,-37.25,13.75,-19.0,-136.75,2.5,-136.5,-1.5,10.75,-114.25,-157.0
-69.75,-46.0,-92.25,-102.0,-35.0,-56.75,-55.5,-34.5,-47.75,-99.75,-59.75,-68.75
60.5,28.5,-2.25,32.0,55.75,-120.5,82.25,-125.0,62.25,48.5,-94.5,-136.0
-33.0,-18.0,-123.5,-84.25,4.75,-60.5,-31.5,-31.5,-10.5,-122.5,-67.75,-71.75
19.5,-9.25,-61.5,2.25,15.25,-135.25,23.25,-144.75,27.5,-32.25,-114.25,-156.75
3.25,45.75,-51.5,-4.5,45.0,-28.25,8.0,-10.75,24.0,-47.5,-30.75,-34.0
-64.5,-63.75,-86.25,-23.25,-74.0,-170.25,-51.5,-167.25,-58.5,-47.75,-147.0,-193.0
37.0,82.25,-29.5,39.75,62.75,-11.5,37.25,-2.75,58.0,-36.5,-12.25,-15.0
-7.25,-1.25,-105.75,17.75,-9.25,-169.0,-7.0,-156.5,2.0,-65.0,-147.0,-191.0
2.5,55.25,-86.5,16.5,38.0,-33.0,1.75,-23.75,31.5,-105.75,-39.25,-44.75
41.5,41.75,-21.0,65.0,36.75,-130.25,51.75,-131.75,46.25,25.75,-108.5,-152.0
-82.0,-38.5,-108.75,-82.25,-48.25,-63.0,-70.25,-39.0,-67.25,-118.75,-69.0,-76.0
8.0,3.25,-24.25,56.0,-1.5,-119.75,23.75,-129.0,20.0,15.75,-96.5,-136.75
-29.5,21.25,-118.75,-10.25,8.0,-56.75,-33.25,-21.5,3.25,-117.5,-59.5,-60.25
2.0,6.75,-71.0,53.75,3.25,-147.75,10.75,-145.0,22.25,-35.5,-123.0,-164.0
35.5,83.0,-26.25,58.0,75.75,-14.0,46.5,5.25,68.5,-15.0,-15.25,-20.25
-65.5,-66.75,-88.25,-36.0,-67.25,-167.25,-43.25,-154.5,-57.5,-46.0,-143.5,-190.75
-21.0,32.25,-36.75,-12.25,29.25,-3.25,-8.75,5.5,-0.75,-49.25,-5.5,-8.5
-18.5,-14.0,-81.0,17.0,-8.0,-147.25,-20.5,-139.0,-13.75,-34.25,-126.25,-170.75
-10.5,38.75,-83.25,-6.0,37.5,-36.25,-24.5,-19.5,8.25,-90.5,-39.25,-42.25
61.75,58.75,5.5,79.0,70.25,-118.25,62.75,-117.75,62.25,65.75,-92.5,-133.25
-82.5,-49.75,-108.25,-90.25,-45.5,-58.5,-75.75,-31.75,-66.25,-105.5,-63.5,-74.0
-4.0,-12.25,-27.0,15.5,-7.0,-115.75,5.0,-129.5,4.25,10.5,-89.75,-137.5
-21.75,32.75,-84.25,-31.5,24.5,-36.0,-41.0,-15.75,4.0,-79.75,-39.0,-49.25
-0.5,-5.0,-67.25,-7.25,-7.75,-149.25,-35.0,-156.5,0.5,-20.75,-125.25,-177.25
88.5,111.5,-9.25,19.75,102.25,-8.0,32.75,1.75,95.0,15.0,-5.0,-11.75
-38.5,-69.25,-91.75,-81.25,-66.25,-169.5,-70.5,-159.25,-45.75,-34.0,-144.75,-192.25
-28.5,-3.75,-51.25,-55.75,-10.0,-13.75,-42.0,-7.5,-16.25,-56.25,-13.75,-21.25
-35.5,-40.25,-53.25,-7.0,-41.5,-143.25,-24.25,-137.25,-39.25,0.75,-117.25,-163.0
-86.5,-56.25,-81.5,-94.25,-66.25,-43.5,-79.5,-27.5,-95.5,-87.75,-48.0,-55.0
13.25,-24.75,15.0,7.0,-25.75,-107.5,18.5,-118.0,-23.75,73.0,-85.75,-128.25
-100.5,-99.5,-108.0,-147.0,-104.0,-54.25,-106.25,-25.75,-120.0,-98.75,-61.5,-65.25
-25.0,-66.0,-37.0,-45.75,-59.0,-120.75,-23.75,-130.25,-54.0,6.5,-99.25,-141.0
-30.0,-8.5,-52.5,-55.25,-13.25,-26.75,-23.75,-2.5,-31.75,-38.0,-29.5,-36.75
-67.0,-88.5,-67.25,-64.75,-90.0,-160.25,-44.25,-154.0,-79.5,-19.75,-136.25,-184.25
18.75,43.25,-6.25,-23.0,37.75,-0.75,36.25,6.5,17.25,-1.0,-3.5,-7.25
-61.0,-86.5,-90.75,-80.0,-82.75,-159.5,-44.5,-152.25,-73.5,-44.5,-140.75,-186.75
-25.75,7.0,-61.5,-46.75,1.25,-17.0,-17.75,-12.5,-21.0,-75.0,-22.75,-27.5
18.75,18.0,-22.25,26.25,22.75,-126.5,35.75,-129.75,12.5,33.75,-106.0,-150.25
-52.75,-16.25,-89.0,-86.0,-13.5,-47.75,-38.25,-31.25,-45.25,-86.5,-54.5,-65.0
67.25,55.75,9.25,55.25,67.5,-104.75,86.75,-117.75,63.25,57.25,-81.25,-126.0
-18.0,24.0,-103.25,-54.0,30.5,-43.5,-19.0,-19.75,-1.25,-104.5,-51.25,-56.75
36.25,27.5,-50.0,27.75,43.0,-124.5,33.5,-136.75,36.25,-14.5,-106.5,-147.25
46.25,84.5,-25.5,35.25,83.75,-11.0,39.25,5.0,56.5,-15.25,-17.75,-17.0
-41.0,-49.5,-74.0,-17.5,-49.0,-158.25,-29.75,-153.5,-47.0,-27.0,-140.75,-182.5
39.5,82.5,-22.75,28.25,78.0,2.25,50.25,8.25,53.75,-20.5,-4.75,-3.25
2.75,7.75,-86.75,22.75,12.25,-153.25,14.25,-143.25,6.5,-36.25,-134.75,-177.0
13.25,60.25,-71.25,19.5,54.75,-26.5,12.5,-16.5,37.5,-83.75,-33.25,-37.0
69.75,65.0,-0.25,85.5,71.25,-119.0,80.5,-121.5,65.75,57.0,-98.0,-138.75
-63.75,-25.25,-97.0,-69.5,-28.5,-53.5,-50.5,-31.0,-58.25,-98.75,-64.0,-68.5
16.75,5.5,-9.75,55.25,3.0,-110.5,31.0,-122.0,27.5,25.5,-89.75,-129.25
-15.75,31.5,-95.0,-3.75,22.75,-41.0,-22.5,-14.25,18.0,-100.0,-48.0,-52.25
11.25,11.0,-58.25,56.0,10.25,-139.5,8.75,-147.25,31.5,-31.0,-120.75,-165.25
50.25,90.0,-11.0,64.25,80.25,-9.75,46.5,2.25,82.0,-11.25,-12.75,-16.75
-61.5,-70.5,-88.25,-41.0,-69.0,-168.5,-48.75,-158.5,-63.0,-52.25,-148.5,-191.75
-21.0,22.75,-42.25,-14.0,21.5,-5.5,-13.75,0.0,-16.25,-58.5,-12.5,-11.25
-27.5,-28.25,-71.0,18.0,-20.0,-146.25,-26.0,-138.5,-34.25,-25.75,-128.0,-169.25
-48.25,-4.25,-82.5,-19.5,-4.0,-36.75,-52.5,-23.75,-40.75,-90.0,-45.75,-52.25
31.5,23.25,4.75,76.75,32.25,-110.0,46.75,-122.0,14.75,70.5,-90.5,-136.0
-113.5,-83.25,-115.75,-108.0,-85.75,-57.75,-94.75,-34.5,-115.25,-107.75,-63.0,-76.0
-41.75,-51.0,-39.25,-11.25,-50.75,-119.0,-22.0,-131.75,-49.0,-0.75,-96.0,-140.0
-60.0,-8.25,-79.25,-36.0,-21.0,-33.75,-60.75,-11.0,-31.5,-75.5,-38.25,-40.75
-85.75,-84.75,-62.0,-18.75,-92.75,-152.0,-75.0,-151.75,-71.5,-28.75,-130.5,-175.25
-19.75,22.75,2.75,15.75,9.0,-1.0,-5.75,11.0,2.5,4.5,-6.75,-9.25
-118.75,-133.25,-85.5,-68.75,-134.75,-161.75,-86.5,-151.75,-114.0,-42.0,-145.0,-190.25
-61.0,-38.25,-47.25,-50.5,-42.5,-8.0,-35.5,-2.75,-49.25,-62.75,-13.75,-20.0
-23.25,-50.25,-37.75,-13.75,-40.5,-129.75,5.25,-127.0,-36.0,12.0,-113.5,-155.75
-76.25,-75.25,-86.75,-109.0,-66.75,-43.25,-68.25,-26.0,-85.75,-91.25,-54.75,-57.25
28.25,-30.0,13.75,13.75,-11.0,-108.25,31.25,-116.25,-6.25,65.5,-86.25,-126.0
-87.75,-91.75,-103.75,-127.25,-80.75,-55.25,-94.25,-23.25,-109.25,-108.0,-59.75,-67.25
24.25,-14.75,-39.0,31.0,-0.75,-119.75,11.25,-120.75,1.75,13.75,-96.25,-133.25
-53.25,-17.25,-123.0,-46.75,-20.5,-51.25,-72.75,-20.5,-40.5,-129.75,-47.25,-55.0
1.25,-1.5,-46.0,31.75,-6.5,-127.5,4.25,-122.0,2.25,-0.25,-100.75,-139.75
-110.5,-70.25,-120.0,-113.5,-81.75,-53.0,-105.75,-21.5,-99.25,-141.25,-51.75,-55.5
-69.75,-76.75,-59.75,-45.75,-82.0,-137.0,-48.25,-133.75,-72.0,-38.5,-106.5,-150.5
-52.5,-2.25,-84.25,-48.0,-15.0,-34.5,-35.5,-6.25,-35.0,-81.25,-33.75,-35.25
-77.5,-75.0,-98.5,-42.5,-78.0,-154.0,-49.75,-149.5,-73.25,-53.25,-133.75,-170.5
-22.75,31.25,-58.25,-10.5,20.25,-14.5,1.25,0.75,-1.0,-46.25,-19.75,-16.5
-107.5,-103.25,-99.0,-78.0,-106.5,-156.25,-76.0,-147.0,-105.0,-60.5,-136.5,-174.25
-97.5,-49.25,-81.25,-93.5,-59.0,-25.75,-76.5,-12.25,-83.75,-104.0,-30.25,-32.0
-28.25,-20.25,-48.5,5.0,-24.0,-134.5,-2.75,-130.0,-26.25,6.75,-103.5,-152.5
-91.0,-37.75,-108.0,-84.5,-50.0,-46.25,-67.5,-21.25,-79.75,-102.75,-40.25,-53.0
-17.5,-11.75,-30.75,16.25,-17.25,-119.25,13.5,-123.0,-21.0,26.25,-87.75,-138.75
-111.0,-62.75,-97.5,-110.0,-75.75,-41.0,-83.0,-15.5,-102.5,-98.0,-36.5,-50.75
-82.0,-86.75,-61.75,-54.25,-92.75,-136.25,-52.25,-136.0,-88.0,-31.25,-107.75,-154.25
-28.0,18.75,-60.0,-23.5,4.25,-20.75,-17.75,0.0,-16.25,-52.0,-20.75,-23.75
-78.5,-82.5,-91.0,-55.75,-92.0,-154.75,-58.25,-145.0,-84.5,-39.75,-128.75,-169.25
-33.5,7.5,-50.0,-39.5,-9.0,-15.0,-18.25,7.75,-26.75,-43.5,-11.75,-12.0
-80.5,-88.75,-76.5,-63.5,-95.25,-149.5,-58.25,-135.5,-89.25,-29.75,-120.25,-163.75
-85.75,-46.75,-82.5,-86.5,-60.0,-32.0,-67.25,-10.5,-77.25,-89.25,-28.25,-36.75
2.0,-1.75,-34.75,33.25,-7.0,-129.25,19.25,-122.0,-1.25,26.75,-96.75,-143.75
-93.25,-58.75,-108.5,-95.5,-70.5,-50.5,-84.0,-22.0,-90.25,-114.5,-47.75,-54.0
-38.5,-54.5,-39.25,-22.0,-60.0,-128.75,-25.25,-126.5,-54.0,-5.75,-98.75,-141.25
-87.5,-56.5,-96.5,-100.0,-67.5,-44.25,-87.25,-11.75,-87.75,-112.0,-41.25,-42.25
-74.25,-91.75,-84.75,-56.5,-95.25,-152.0,-72.0,-145.25,-86.75,-61.5,-122.5,-164.25
-14.25,24.5,-65.0,-17.5,10.75,-27.0,-16.75,-2.5,-8.5,-57.75,-22.0,-25.75
-96.0,-108.75,-104.75,-79.25,-116.0,-167.0,-80.25,-152.0,-109.25,-57.25,-135.25,-179.0
-76.0,-45.25,-70.0,-85.0,-60.25,-29.0,-60.75,-7.25,-77.5,-66.5,-21.25,-25.75
-82.5,-93.5,-78.5,-62.25,-101.5,-156.0,-62.75,-142.0,-96.0,-9.75,-121.0,-166.75
-106.5,-64.75,-112.75,-101.25,-81.25,-52.0,-95.25,-25.25,-100.0,-81.5,-42.75,-48.5
-13.75,-11.25,-49.0,22.0,-21.5,-137.75,5.0,-130.25,-18.0,59.25,-102.0,-145.75
-125.75,-78.75,-125.75,-126.25,-96.25,-61.25,-102.5,-28.25,-123.75,-79.25,-56.5,-61.5
-81.75,-89.0,-63.25,-59.75,-95.0,-141.25,-49.5,-137.0,-95.25,18.0,-110.0,-152.0
-84.25,-44.75,-95.75,-89.0,-56.0,-43.25,-66.5,-14.0,-81.75,-51.75,-41.0,-45.5
-97.5,-106.25,-106.5,-71.5,-110.0,-161.5,-80.0,-154.5,-108.0,-29.0,-134.25,-179.75
-36.25,10.0,-72.25,-26.75,-2.0,-25.25,-28.75,-6.5,-24.75,-28.25,-23.25,-27.0
-119.75,-122.0,-115.75,-91.75,-128.0,-166.5,-97.75,-155.25,-126.75,-39.5,-142.75,-183.25
-102.5,-59.5,-93.25,-100.5,-73.5,-33.25,-80.5,-13.5,-95.25,-70.75,-35.75,-37.25
-52.25,-50.75,-69.75,-21.25,-55.25,-145.0,-22.25,-134.5,-52.0,23.75,-117.5,-161.25
-104.75,-60.25,-117.0,-100.5,-72.75,-50.75,-78.75,-22.0,-91.25,-74.25,-49.75,-58.5
-31.75,-36.0,-47.25,-0.75,-40.5,-131.0,1.5,-126.5,-31.75,51.75,-102.5,-151.0
-144.5,-109.0,-126.5,-144.75,-118.5,-58.25,-116.0,-27.0,-133.5,-92.25,-57.0,-65.75
-114.5,-132.0,-87.25,-90.5,-133.5,-150.5,-85.5,-145.75,-122.0,-16.75,-123.75,-169.0
-76.75,-40.0,-103.75,-75.75,-49.75,-44.25,-61.5,-14.5,-68.0,-52.25,-45.25,-49.25
-115.5,-130.0,-126.5,-90.75,-130.0,-172.5,-91.75,-158.5,-123.0,-38.25,-147.0,-189.5
-68.75,-36.0,-82.25,-68.5,-41.75,-29.0,-48.75,-4.25,-62.0,-36.5,-28.5,-31.5
-137.25,-152.75,-118.5,-115.25,-148.75,-166.75,-104.75,-150.5,-145.5,-37.0,-144.0,-185.5
-133.5,-104.5,-114.0,-132.75,-106.5,-42.5,-109.75,-21.5,-125.25,-91.5,-46.75,-48.5
-54.75,-66.75,-76.25,-24.0,-62.75,-144.75,-32.0,-137.25,-58.0,16.5,-119.5,-162.5
-137.5,-102.5,-144.25,-137.25,-109.5,-62.75,-116.5,-34.75,-129.75,-109.5,-65.5,-69.5
-68.25,-83.25,-65.5,-44.0,-82.75,-136.75,-38.0,-136.5,-76.75,18.0,-111.5,-152.5
-138.0,-107.5,-125.5,-140.25,-115.0,-54.25,-111.5,-24.5,-133.5,-90.75,-54.75,-59.25
-109.5,-126.0,-93.25,-78.5,-126.5,-151.75,-76.0,-148.0,-116.0,-19.75,-125.75,-168.25
-38.0,-1.0,-71.25,-28.5,-9.5,-27.0,-19.0,-4.75,-26.0,-22.25,-27.75,-28.75
-104.5,-122.5,-108.0,-79.75,-126.0,-164.5,-82.25,-152.25,-115.75,-33.0,-139.75,-180.0
-68.5,-43.5,-71.25,-77.0,-55.75,-27.0,-59.75,-3.25,-70.0,-53.0,-25.0,-23.0
-90.25,-108.75,-89.0,-75.0,-114.0,-158.75,-79.0,-141.5,-104.25,-20.75,-130.75,-168.5
-104.75,-70.25,-109.0,-104.25,-84.25,-45.75,-91.0,-18.25,-100.0,-80.75,-46.0,-48.0
-10.0,-8.75,-46.5,24.0,-18.25,-132.75,17.5,-123.5,-13.5,60.0,-106.0,-147.25
-112.75,-65.0,-115.25,-109.75,-82.25,-51.25,-83.25,-20.25,-104.5,-75.0,-54.25,-58.75
-58.5,-65.0,-44.5,-31.5,-72.75,-126.5,-26.25,-124.75,-67.5,31.5,-103.5,-145.75
-78.25,-39.5,-91.25,-79.0,-53.75,-38.25,-72.25,-5.0,-72.25,-55.75,-40.0,-41.5
-74.0,-83.25,-91.0,-43.75,-89.25,-153.0,-74.75,-141.0,-79.0,-19.75,-126.25,-167.25
-8.25,37.0,-60.25,2.0,24.0,-21.0,-17.0,6.75,4.25,-13.5,-17.25,-22.0
-91.0,-99.5,-101.75,-64.5,-104.5,-161.75,-83.5,-142.75,-100.5,-18.75,-131.75,-177.25
-74.25,-40.75,-74.5,-73.25,-52.25,-26.5,-68.5,-1.75,-71.75,-49.0,-21.5,-27.25
-49.5,-65.5,-70.25,-22.75,-65.75,-146.25,-38.25,-130.75,-60.5,15.0,-114.75,-162.25
-83.75,-59.0,-115.25,-81.25,-66.75,-48.75,-78.75,-17.25,-78.75,-81.5,-46.75,-52.5
0.0,-18.25,-48.75,33.0,-21.75,-131.5,11.5,-121.5,-3.25,41.5,-103.75,-145.25
-115.5,-88.0,-123.0,-115.25,-99.5,-55.25,-101.5,-21.75,-107.5,-103.75,-55.5,-59.75
-78.75,-102.25,-66.75,-50.0,-106.5,-139.25,-58.25,-137.0,-85.25,-12.25,-113.0,-154.5
-67.75,-37.0,-93.0,-56.25,-48.25,-37.0,-58.25,-13.5,-54.0,-63.5,-38.75,-41.5
-99.25,-118.5,-111.25,-63.25,-121.75,-161.0,-84.0,-157.75,-101.75,-46.25,-137.75,-180.5
-40.75,-13.75,-70.75,-31.75,-24.5,-20.25,-36.25,-6.75,-28.5,-46.0,-24.25,-25.25
-118.0,-142.0,-113.0,-91.25,-144.25,-160.25,-104.5,-155.0,-122.25,-56.0,-141.75,-181.5
-105.5,-82.5,-100.0,-106.25,-93.5,-33.0,-99.75,-18.25,-95.75,-96.75,-39.0,-38.5
-35.5,-51.75,-71.0,-9.25,-56.25,-140.75,-31.75,-136.0,-37.25,6.75,-117.5,-157.25
-109.0,-78.5,-132.25,-109.25,-90.25,-53.5,-106.25,-30.25,-97.25,-109.25,-57.5,-61.5
-42.75,-56.25,-53.75,-15.25,-60.5,-131.75,-24.75,-131.0,-42.75,19.25,-104.5,-150.0
-137.0,-103.25,-118.5,-137.0,-113.5,-52.75,-117.0,-23.75,-123.0,-102.5,-52.5,-60.5
-111.0,-122.5,-76.75,-76.0,-123.25,-144.0,-75.75,-145.25,-106.75,-22.75,-118.0,-167.0
-56.25,-7.25,-71.25,-37.75,-17.5,-27.75,-27.75,-5.75,-30.75,-36.25,-26.25,-37.5
-111.25,-112.75,-105.0,-71.0,-115.75,-162.5,-78.5,-154.0,-104.75,-38.0,-136.5,-183.75
-69.5,-27.75,-63.0,-56.0,-35.0,-19.25,-48.0,-4.25,-50.0,-49.75,-19.5,-25.5
