F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
-353.0,-201.0,-288.75,-252.0,-204.0,-469.75,-229.0,-302.75,-216.0,-259.0,-266.5,-177.5
55.75,140.25,54.25,121.5,148.25,136.5,146.75,80.75,119.5,149.25,144.5,3.0
-351.5,-217.5,-287.5,-260.75,-220.5,-460.0,-270.5,-307.25,-231.75,-297.5,-295.0,-178.25
35.5,47.0,39.0,52.75,61.0,82.75,46.75,43.0,38.0,57.0,70.25,2.0
-325.5,-178.75,-265.25,-231.75,-182.25,-428.25,-237.0,-263.75,-188.5,-245.75,-234.0,-176.5
10.0,11.5,0.75,22.0,26.5,53.25,9.0,9.5,9.0,41.5,60.75,0.0
-314.75,-141.0,-251.0,-166.0,-143.0,-394.25,-221.25,-251.25,-149.75,-231.5,-212.25,-176.0
14.5,8.5,1.25,26.5,21.25,25.75,-12.0,15.25,2.25,14.25,25.75,-1.0
-333.0,-198.25,-258.0,-224.25,-202.25,-442.5,-277.5,-275.5,-208.5,-286.5,-258.5,-177.25
42.25,80.0,28.0,91.5,101.25,124.0,93.0,70.25,65.75,110.0,117.5,-0.5
-361.75,-229.5,-301.75,-276.5,-230.25,-468.75,-267.0,-305.0,-242.5,-287.25,-273.0,-181.0
45.0,83.75,37.75,69.5,88.0,85.0,86.75,73.0,74.5,104.5,114.0,0.5
-352.25,-219.25,-303.75,-271.75,-230.75,-505.0,-296.25,-300.0,-230.5,-312.5,-311.0,-179.75
25.25,39.0,21.5,37.75,40.75,52.25,37.0,41.5,30.75,49.5,57.75,0.25
-303.0,-209.75,-252.0,-225.5,-230.25,-397.75,-276.75,-254.75,-203.25,-275.25,-269.0,-174.75
58.5,35.75,44.25,51.25,49.75,147.0,64.75,70.75,23.75,82.5,94.25,2.0
-258.5,-140.75,-207.5,-138.5,-146.75,-244.0,-174.75,-211.0,-138.75,-177.0,-175.75,-173.5
92.25,72.75,73.75,92.75,84.75,222.5,89.5,81.75,64.25,107.25,118.5,4.75
-237.0,-75.5,-181.0,-101.0,-80.75,-220.25,-124.0,-183.5,-86.0,-141.0,-131.0,-170.75
90.0,46.25,61.75,61.25,53.75,191.0,73.75,75.5,34.75,89.5,92.75,5.25
-246.0,-159.5,-195.0,-182.25,-168.0,-277.0,-192.25,-200.0,-169.25,-215.75,-200.5,-170.25
116.25,97.75,81.5,114.0,106.0,246.5,123.75,119.5,90.0,140.75,136.5,7.0
-267.5,-156.25,-223.25,-182.75,-166.25,-283.0,-189.0,-228.5,-164.5,-208.75,-206.75,-172.0
135.75,167.75,107.75,183.0,175.5,305.5,193.75,148.75,163.5,204.0,198.5,7.75
-268.5,-183.25,-236.0,-214.25,-188.25,-319.75,-210.5,-232.25,-187.0,-225.5,-228.75,-173.0
120.5,87.5,95.0,100.5,98.0,225.0,119.75,123.75,84.25,141.75,148.75,7.0
-243.25,-115.25,-213.25,-146.25,-121.5,-265.75,-154.5,-194.75,-122.75,-170.25,-163.25,-170.5
98.0,85.75,62.25,101.5,93.75,224.0,115.75,88.25,82.5,131.25,141.25,7.5
-226.0,-82.75,-186.25,-112.0,-94.25,-232.5,-110.5,-165.25,-91.0,-129.0,-124.0,-168.25
105.0,50.0,60.75,62.0,56.75,196.75,85.75,100.5,38.75,109.0,108.75,7.5
-239.0,-158.5,-197.0,-177.5,-163.75,-275.0,-184.5,-190.25,-164.0,-195.5,-179.75,-169.5
139.0,148.5,101.5,168.5,158.0,283.25,173.0,156.75,143.5,195.5,192.25,9.0
-262.5,-151.75,-223.75,-178.0,-158.5,-272.25,-189.75,-216.75,-158.75,-205.0,-199.0,-169.5
137.5,139.0,115.0,151.75,149.5,301.75,172.75,160.75,136.0,186.25,187.25,9.5
-265.5,-197.5,-227.5,-235.0,-201.5,-309.75,-210.75,-210.5,-203.5,-231.25,-240.75,-172.0
102.75,57.75,83.75,64.75,68.25,219.0,103.5,112.5,53.0,117.5,116.75,7.0
-245.5,-107.0,-200.5,-145.75,-115.25,-256.5,-133.5,-181.5,-119.0,-154.25,-159.25,-170.25
84.0,60.25,57.5,62.5,66.0,190.25,97.25,86.0,48.75,109.75,103.75,6.75
-243.75,-129.25,-192.5,-170.75,-140.25,-274.5,-155.5,-179.0,-140.0,-173.5,-173.5,-168.75
97.5,40.5,63.0,40.25,50.0,177.75,78.75,103.5,33.5,101.5,94.25,6.75
-265.0,-175.75,-212.5,-212.75,-179.75,-300.75,-199.0,-212.25,-179.25,-214.5,-207.25,-170.25
125.0,148.75,97.5,152.5,159.0,289.25,183.0,145.25,146.25,198.25,189.75,9.25
-280.5,-188.75,-237.75,-226.5,-195.5,-310.75,-206.5,-238.25,-194.0,-225.25,-226.75,-170.25
119.75,96.0,105.75,102.0,106.0,257.75,141.0,137.25,91.25,155.75,158.25,9.25
-266.75,-187.0,-228.0,-225.25,-193.25,-319.5,-209.75,-217.0,-192.5,-227.75,-225.25,-171.75
92.0,59.75,68.25,68.5,68.25,191.0,89.5,90.5,59.0,105.0,119.5,6.75
-244.5,-89.25,-202.75,-128.5,-99.25,-255.25,-132.75,-183.0,-96.5,-152.5,-144.5,-170.5
78.0,40.0,39.75,41.5,45.5,171.25,65.0,72.25,32.5,81.25,82.25,5.75
-255.75,-166.5,-207.0,-201.5,-175.75,-291.25,-189.75,-198.25,-171.5,-208.5,-200.75,-168.75
95.25,58.0,63.75,62.75,65.75,197.5,103.75,104.25,50.5,116.75,108.5,7.5
-284.25,-179.5,-235.25,-214.25,-187.25,-328.25,-195.75,-238.5,-190.25,-223.0,-219.0,-170.75
115.5,149.75,93.5,152.5,155.5,257.75,190.0,135.5,138.0,198.25,190.25,10.25
-294.0,-207.25,-250.75,-254.0,-219.75,-363.75,-226.25,-252.0,-224.25,-249.0,-253.75,-171.5
96.0,60.25,76.75,58.75,63.75,195.25,98.0,104.5,48.0,112.0,113.0,7.5
-282.75,-180.25,-240.0,-227.5,-192.75,-316.25,-204.5,-231.25,-193.25,-222.0,-223.75,-171.0
54.25,23.5,33.5,26.25,25.75,169.5,61.75,42.75,15.75,71.75,83.25,5.75
-276.5,-141.5,-227.25,-176.25,-154.0,-295.0,-171.75,-226.25,-147.75,-200.0,-191.75,-169.25
50.25,-15.75,19.5,-8.5,-9.25,123.0,26.75,35.75,-19.25,33.25,30.0,6.75
-290.75,-221.0,-235.5,-252.5,-231.5,-350.0,-235.25,-250.0,-225.5,-266.5,-259.5,-170.25
83.25,66.25,53.75,68.75,74.0,196.0,105.75,83.25,57.75,109.0,101.5,6.25
-303.25,-207.25,-256.5,-245.0,-215.0,-337.75,-221.5,-270.25,-217.75,-254.75,-248.0,-172.5
104.0,103.0,84.75,110.0,110.0,249.75,151.5,113.0,92.25,150.0,159.0,9.25
-290.5,-236.25,-251.75,-271.5,-241.75,-359.0,-250.0,-255.25,-246.25,-281.75,-268.25,-169.25
96.0,33.25,74.0,47.75,44.5,206.0,80.25,96.75,31.25,85.5,107.0,12.5
-261.5,-149.25,-225.0,-181.75,-156.25,-271.75,-169.25,-209.0,-154.25,-194.75,-179.5,-166.75
148.25,109.25,60.0,137.75,112.25,206.0,144.5,69.5,113.0,116.0,112.75,7.0
-263.0,-120.25,-253.75,-141.5,-141.0,-273.25,-142.0,-233.5,-124.25,-192.75,-173.5,-190.5
165.5,97.5,85.75,129.25,85.5,189.75,143.25,73.0,95.0,113.75,101.25,17.75
-278.5,-222.5,-256.5,-237.0,-252.25,-352.75,-228.75,-264.5,-228.75,-279.0,-257.5,-189.0
139.75,67.0,98.75,101.0,54.0,196.75,121.25,76.0,65.0,113.25,112.5,25.75
-164.25,-103.25,-181.75,-113.5,-130.5,-317.75,-126.25,-235.75,-108.75,-170.75,-218.5,-150.5
