T7 Value,P8 Value,O2 Value,O1 Value,FC5 Value
143.5,129.0,121.25,68.75,3.75
-316.5,-222.5,-230.0,-227.25,-202.75
134.0,60.25,71.5,60.0,-5.25
-292.5,-153.0,-173.0,-200.0,-176.5
117.75,55.25,51.0,43.25,-22.25
-279.75,-124.75,-152.25,-185.75,-161.0
113.25,43.5,57.75,39.75,-28.75
-298.5,-195.75,-203.0,-207.75,-185.0
129.5,111.25,105.75,56.0,-10.5
-319.0,-212.25,-234.75,-231.75,-209.75
136.0,99.25,97.0,62.0,-1.25
-322.75,-232.5,-238.0,-232.5,-203.0
117.25,34.0,48.5,42.5,-22.5
-299.5,-156.5,-173.75,-208.5,-183.75
101.0,21.0,25.0,23.5,-40.5
-291.5,-177.5,-197.25,-202.0,-176.5
108.25,21.0,24.5,31.0,-31.0
-314.0,-229.5,-253.5,-225.0,-196.25
127.25,104.0,89.25,53.25,-11.5
-327.75,-237.75,-256.75,-239.75,-217.5
131.75,72.5,73.0,59.25,-8.25
-313.25,-210.5,-229.5,-220.5,-198.75
115.75,39.0,30.5,42.5,-23.25
-290.75,-132.5,-175.75,-198.25,-170.25
105.0,31.5,25.0,30.0,-34.75
-291.25,-179.25,-197.25,-197.5,-175.0
118.25,63.25,63.5,47.25,-22.0
-313.25,-213.25,-243.25,-220.75,-200.0
136.5,120.25,97.25,65.75,-0.25
-322.0,-232.75,-259.0,-234.5,-206.0
132.0,57.75,54.75,55.5,-5.0
-305.0,-181.0,-208.75,-214.25,-187.25
112.5,45.75,33.25,37.0,-28.5
-285.25,-131.25,-169.75,-192.25,-169.25
106.5,29.25,28.25,32.5,-34.0
-300.75,-200.0,-220.0,-208.75,-182.25
117.0,81.25,71.25,47.25,-16.0
-325.75,-222.5,-252.0,-230.75,-207.25
132.25,100.25,91.0,64.5,-5.25
-324.25,-248.0,-254.75,-230.0,-211.75
120.75,30.25,40.0,49.75,-19.25
-305.5,-174.5,-200.0,-211.75,-187.25
100.5,25.5,20.75,26.75,-38.75
-293.25,-157.25,-179.25,-197.75,-175.0
106.5,21.5,40.75,35.5,-33.25
-303.75,-210.5,-211.5,-208.5,-189.25
129.5,117.5,121.75,62.25,-6.75
-322.0,-212.0,-219.75,-225.25,-203.75
137.0,99.5,118.25,73.0,2.5
-315.25,-215.0,-204.75,-216.5,-198.5
123.0,50.25,70.75,56.5,-17.25
-285.0,-123.5,-137.75,-187.75,-171.25
111.5,51.75,64.75,41.5,-30.25
-285.0,-153.0,-160.0,-184.75,-165.0
98.0,-7.25,24.75,29.0,-39.75
-293.75,-223.5,-220.5,-194.5,-168.0
97.75,-29.75,-1.5,25.0,-39.5
-295.5,-217.5,-234.0,-205.5,-176.75
122.75,68.75,59.5,48.25,-13.0
-318.75,-228.5,-263.75,-231.75,-199.0
139.25,100.25,79.25,62.0,7.25
-321.75,-246.0,-268.75,-236.0,-199.5
127.25,32.25,31.0,48.5,-4.5
-297.75,-179.0,-204.5,-209.75,-177.25
106.75,22.0,20.5,31.25,-30.75
-288.75,-171.5,-192.5,-197.25,-167.5
107.5,-4.0,9.75,29.0,-29.5
-305.75,-238.75,-250.5,-216.5,-186.25
126.0,74.75,66.25,50.75,-9.0
-323.0,-247.5,-273.25,-236.75,-207.25
135.5,75.5,70.75,62.25,1.25
-315.25,-240.75,-250.75,-226.25,-195.5
125.75,29.0,35.75,47.75,-10.75
-291.75,-151.75,-175.5,-201.0,-169.75
108.25,23.75,30.25,32.25,-29.5
-281.5,-171.25,-178.75,-190.75,-165.25
121.25,44.75,62.75,48.25,-15.0
-296.75,-204.5,-219.5,-207.0,-177.5
149.75,132.0,122.75,72.0,14.25
-308.25,-213.5,-227.5,-224.5,-190.0
149.25,83.75,91.5,70.25,14.75
-297.25,-198.75,-207.75,-210.25,-178.0
128.0,48.75,51.25,52.75,-7.25
-278.25,-124.5,-156.0,-183.75,-154.75
117.25,34.0,44.25,41.5,-20.75
-275.5,-178.75,-176.5,-188.25,-157.5
138.75,76.5,96.25,60.75,2.5
-295.5,-195.75,-207.0,-208.5,-176.75
156.0,143.0,137.75,81.25,23.5
-303.25,-209.75,-211.25,-215.0,-184.75
146.0,75.75,99.75,71.5,11.25
-292.25,-169.75,-178.25,-205.25,-173.5
117.75,44.0,43.5,37.25,-20.75
-289.5,-139.75,-173.5,-201.5,-167.5
97.0,4.0,6.25,14.5,-40.0
-306.25,-235.25,-249.25,-227.25,-189.75
117.5,55.25,49.25,31.5,-18.0
-325.0,-246.5,-277.5,-244.75,-204.5
142.25,96.5,81.75,62.0,9.5
-311.25,-229.0,-241.5,-224.5,-188.75
134.0,52.75,61.0,60.0,3.5
-285.25,-142.5,-167.5,-195.75,-163.5
116.0,48.0,42.5,37.5,-18.0
-286.0,-154.75,-179.75,-195.25,-157.25
108.0,14.5,23.75,30.25,-20.75
-306.75,-238.5,-251.0,-222.75,-184.5
124.75,75.0,69.0,45.75,-6.0
-309.5,-183.25,-205.0,-183.5,-175.75
132.0,129.0,120.75,94.0,14.0
-302.0,-138.75,-144.25,-138.75,-143.75
121.0,119.5,139.25,133.5,27.0
-303.75,-137.25,-132.75,-123.0,-139.0
122.0,123.0,148.5,143.25,30.25
-302.75,-122.5,-115.75,-106.25,-139.0
126.25,141.25,167.0,146.75,36.25
-299.75,-95.5,-98.5,-120.5,-136.0
130.25,173.75,180.25,155.75,42.75
-298.5,-87.5,-103.0,-100.0,-130.0
129.25,153.25,157.25,164.75,42.75
-296.0,-112.25,-121.5,-87.5,-125.25
127.0,136.0,153.75,160.25,43.5
-295.5,-112.25,-106.0,-108.25,-122.75
129.0,150.0,185.25,166.5,46.5
-298.5,-99.75,-89.5,-96.0,-125.5
130.75,162.5,185.75,169.25,50.75
-297.0,-79.75,-78.0,-80.25,-123.75
133.25,193.5,199.75,182.0,57.0
-293.0,-42.5,-56.0,-69.0,-112.25
133.0,234.0,244.5,213.0,58.75
-293.0,-18.5,-26.25,-35.75,-108.25
130.25,229.25,247.25,233.5,59.25
-294.25,-29.0,-30.0,-27.5,-108.75
130.75,217.75,229.5,225.0,63.0
-297.75,-46.5,-56.5,-43.75,-111.25
129.75,215.75,219.75,216.0,62.0
-301.5,-33.5,-47.5,-46.25,-116.25
125.25,217.25,237.25,214.25,56.5
-302.25,-33.25,-30.25,-46.25,-116.5
122.75,224.75,244.25,215.75,53.0
-301.75,-30.0,-32.0,-40.75,-114.5
121.75,225.5,231.0,225.75,52.5
-305.0,-33.0,-49.75,-32.5,-115.5
119.75,222.5,223.5,223.25,54.75
-308.5,-35.25,-54.5,-43.25,-123.0
121.25,213.0,225.75,222.25,54.25
-305.5,-36.0,-41.5,-43.0,-118.5
126.25,222.0,231.5,214.25,57.75
-296.25,-41.5,-46.75,-40.75,-108.5
128.5,215.25,217.0,215.0,59.75
-294.75,-40.25,-72.0,-54.25,-109.25
129.0,199.0,196.25,206.5,56.5
-299.25,-61.5,-77.5,-62.5,-115.5
129.5,193.25,198.0,192.75,59.25
-299.0,-64.25,-72.0,-62.5,-116.5
131.75,198.75,208.0,204.5,61.0
-293.75,-49.25,-67.75,-60.0,-109.5
134.75,200.5,205.0,198.5,64.0
-290.0,-62.0,-70.75,-68.75,-104.25
133.25,187.25,197.75,185.75,61.75
-292.5,-76.25,-78.5,-76.75,-107.75
131.75,177.5,198.25,178.75,59.25
-295.0,-81.0,-85.25,-84.5,-113.75
134.0,163.0,176.75,185.75,62.5
-293.75,-88.5,-100.0,-77.5,-114.5
134.75,165.0,173.0,181.0,58.75
-294.5,-95.25,-94.25,-78.25,-116.25
128.5,169.25,192.25,172.0,51.5
-297.0,-79.5,-81.0,-95.25,-116.75
126.0,173.25,183.5,172.75,48.0
-298.75,-80.0,-104.25,-95.5,-121.75
127.5,172.0,158.0,157.75,49.0
-300.5,-97.0,-121.25,-97.0,-125.0
128.25,151.25,156.25,161.5,53.5
-301.25,-98.0,-112.25,-102.5,-120.75
127.25,152.25,159.5,164.0,52.0
-298.5,-107.25,-120.25,-102.0,-119.5
126.75,159.0,163.75,163.0,50.25
-296.0,-88.25,-106.75,-92.25,-115.5
128.5,172.25,165.25,167.75,54.25
-297.5,-72.25,-106.5,-96.75,-115.25
130.0,182.5,166.0,159.5,56.25
-299.25,-93.75,-107.75,-102.0,-119.25
129.75,141.75,163.75,156.5,55.25
-299.25,-114.5,-117.5,-110.75,-121.0
127.5,145.0,153.25,152.5,50.75
-297.0,-103.25,-126.5,-108.5,-118.25
127.25,161.5,143.25,147.0,49.5
-296.75,-100.5,-133.25,-110.25,-116.0
129.5,132.25,127.0,149.25,52.5
-294.5,-129.25,-159.5,-121.25,-119.75
135.75,136.0,133.5,149.75,60.0
-289.0,-115.5,-128.25,-107.5,-112.75
142.75,143.5,146.25,150.5,64.5
-286.0,-109.0,-129.25,-110.25,-107.75
139.25,132.5,133.25,146.25,60.0
-286.0,-126.5,-146.25,-117.75,-108.75
136.25,130.0,132.75,142.0,59.25
-289.25,-129.0,-134.0,-120.0,-109.5
135.25,128.75,137.75,142.75,57.5
-297.0,-131.25,-155.5,-123.0,-118.75
127.0,114.75,104.25,137.75,53.25
-304.0,-135.25,-166.0,-118.0,-125.5
123.5,127.75,119.75,145.0,51.0
-302.75,-123.5,-141.25,-123.5,-120.0
124.25,134.25,138.5,133.0,48.5
-299.25,-125.0,-144.25,-134.5,-116.0
123.5,123.25,127.25,122.0,49.5
-303.0,-130.5,-147.5,-132.5,-125.25
123.5,118.75,118.0,134.75,45.75
-303.75,-140.5,-162.5,-132.0,-128.5
126.75,111.25,112.75,126.75,47.25
-301.5,-146.5,-159.5,-136.25,-127.25
128.25,113.5,112.25,124.0,47.5
-296.0,-139.25,-164.0,-135.5,-123.0
127.75,115.0,105.0,130.75,44.0
-296.5,-137.75,-170.75,-127.0,-120.75
125.5,120.0,119.5,135.25,48.25
-304.0,-139.25,-144.75,-124.25,-124.0
125.5,117.5,130.0,141.75,51.25
-299.5,-137.5,-143.5,-118.0,-121.25
131.5,105.25,115.25,132.25,54.75
-293.75,-149.75,-175.25,-142.75,-117.75
135.25,105.25,99.75,109.0,54.5
-288.75,-162.25,-180.0,-159.0,-115.25
136.25,92.25,93.75,110.0,51.75
-285.5,-155.25,-170.25,-144.0,-115.0
141.25,94.5,103.5,119.0,53.75
-283.5,-166.5,-174.25,-145.75,-118.0
148.5,91.25,108.0,117.75,58.25
-279.5,-160.0,-158.25,-134.75,-117.25
147.5,100.75,120.5,124.25,58.75
-285.0,-142.25,-152.75,-142.75,-114.25
135.5,113.25,115.0,117.75,51.75
-294.5,-152.0,-165.75,-152.0,-120.25
121.75,98.0,93.5,101.0,40.5
-307.25,-165.0,-192.0,-159.25,-133.25
116.0,83.5,95.25,102.5,32.25
-315.0,-171.0,-178.25,-164.5,-147.25
113.75,80.5,88.0,97.0,26.5
-313.25,-169.5,-180.25,-165.5,-149.25
114.75,95.25,94.25,91.75,25.75
-309.25,-166.75,-190.75,-170.5,-141.5
120.25,81.0,93.75,98.25,30.0
-300.75,-171.0,-169.25,-156.0,-134.75
125.25,83.75,98.75,100.75,35.5
-298.0,-170.25,-174.75,-163.25,-133.25
129.25,84.75,96.0,93.5,39.0
-301.0,-175.25,-190.75,-181.0,-136.75
129.0,79.0,83.25,79.25,39.75
-298.75,-171.25,-188.75,-180.25,-135.75
128.75,90.25,93.0,82.75,35.0
-296.0,-161.5,-175.25,-176.5,-135.75
128.0,86.75,95.25,77.5,29.75
-297.25,-171.0,-177.75,-183.25,-137.5
129.25,87.0,101.25,87.25,33.25
-291.5,-170.0,-177.0,-173.75,-135.0
141.75,84.5,96.75,87.75,44.0
-286.25,-179.0,-182.5,-181.25,-128.75
139.75,63.5,79.0,71.75,45.0
-293.75,-189.75,-191.75,-184.75,-130.5
128.0,69.75,88.75,76.0,37.0
-297.25,-181.0,-191.0,-190.25,-133.25
126.75,77.5,82.25,74.75,33.25
-298.75,-185.75,-201.75,-188.0,-138.0
136.75,78.75,82.75,13.0,48.0
-310.75,-195.75,-228.75,-118.0,-158.0
130.75,69.75,89.75,64.0,39.0
