T7 Value,P8 Value,O2 Value,O1 Value,FC5 Value
517.5,152.0,242.5,241.75,-10.75
-703.75,-339.75,-457.75,-414.25,-200.75
514.5,147.0,236.5,237.5,-13.0
-694.75,-327.75,-439.0,-392.75,-189.5
557.75,273.0,353.0,267.5,18.0
-692.5,-296.0,-402.5,-385.75,-179.5
539.75,252.25,360.5,256.75,5.5
-659.25,-263.75,-353.25,-351.25,-147.0
493.0,139.75,236.0,203.0,-40.75
-641.5,-264.75,-341.75,-339.75,-131.0
461.75,90.75,180.5,177.75,-73.75
-644.0,-236.75,-356.0,-344.5,-131.75
464.25,94.5,180.5,182.5,-73.25
-668.75,-266.0,-392.75,-363.75,-152.75
497.5,114.25,236.75,206.0,-44.0
-668.5,-269.0,-395.25,-357.25,-148.0
535.0,211.75,348.5,246.75,-9.5
-684.5,-303.5,-451.25,-376.0,-166.25
512.5,197.25,320.0,223.5,-32.75
-681.0,-308.75,-486.5,-388.5,-168.5
531.25,241.25,377.0,252.0,-12.0
-597.0,-109.75,-276.75,-287.5,-68.0
548.0,284.5,464.0,265.25,-3.5
-516.75,91.5,-69.75,-211.25,7.5
636.75,503.25,683.0,359.25,87.75
-572.75,41.5,-122.75,-261.75,-57.0
608.25,367.75,539.75,324.5,63.0
-717.75,-351.5,-504.75,-422.0,-212.5
604.0,310.5,454.25,330.25,67.75
-760.75,-475.25,-630.25,-470.5,-262.25
621.0,360.75,480.25,336.5,86.75
-717.25,-339.25,-495.25,-418.5,-214.5
600.0,342.75,467.75,315.75,53.75
-713.5,-388.75,-528.0,-419.0,-223.75
574.25,278.75,418.0,294.25,14.25
-719.5,-408.25,-566.5,-431.0,-237.25
566.75,228.5,379.5,291.25,6.0
-777.0,-450.5,-665.0,-496.0,-287.75
511.25,83.5,231.5,242.5,-39.5
-746.0,-354.75,-552.75,-463.5,-243.25
537.25,89.75,260.75,268.75,-16.5
-752.25,-398.0,-578.25,-470.75,-253.5
558.5,193.0,364.0,300.75,12.75
-775.25,-446.75,-621.75,-496.0,-274.0
539.75,164.0,301.25,274.5,-7.0
-758.5,-387.75,-569.75,-464.75,-252.5
550.0,189.5,331.0,269.75,1.25
-744.75,-353.25,-510.25,-435.5,-224.75
543.5,136.0,302.75,257.25,-7.25
-735.5,-297.0,-477.25,-424.5,-215.25
526.0,93.5,233.5,235.5,-26.5
-758.75,-304.25,-479.5,-447.75,-231.0
516.25,25.0,153.75,231.0,-34.75
-764.75,-324.5,-500.75,-462.0,-240.25
557.5,114.0,244.5,277.25,12.5
-774.25,-360.0,-515.25,-475.75,-254.5
566.75,165.0,291.5,289.75,25.25
-794.0,-375.0,-557.5,-498.0,-274.75
566.0,174.25,334.25,299.25,24.25
-792.0,-402.5,-578.25,-507.5,-272.5
537.25,65.5,218.25,265.25,-5.25
-742.75,-256.25,-412.75,-443.5,-215.75
535.75,31.75,189.5,258.5,-22.5
-726.25,-121.25,-327.25,-420.25,-185.75
553.5,34.0,216.0,269.0,-15.5
-757.75,-178.75,-382.5,-449.75,-214.0
589.0,74.0,264.0,303.75,20.75
-787.25,-259.0,-431.5,-477.75,-243.0
602.0,109.75,290.0,317.25,31.75
-795.5,-276.0,-456.75,-488.75,-255.75
584.0,86.5,247.25,292.25,11.5
-774.25,-221.5,-417.25,-459.5,-235.25
585.75,96.75,271.0,286.0,26.0
-744.25,-189.5,-372.5,-426.0,-207.75
559.0,37.25,227.25,258.0,-6.0
-745.75,-170.5,-368.25,-428.5,-198.25
555.25,14.0,196.0,250.0,-18.75
-755.75,-147.75,-363.5,-436.5,-210.25
580.75,54.25,218.25,280.75,16.75
-775.75,-204.25,-398.0,-454.25,-238.75
602.75,81.0,244.0,295.5,46.5
-797.0,-251.75,-435.75,-471.75,-262.75
605.0,104.0,272.0,306.25,45.75
-797.75,-235.75,-430.5,-477.25,-259.5
605.25,141.25,332.5,314.25,49.0
-767.25,-214.5,-399.5,-445.5,-237.5
571.5,-16.25,203.75,280.0,29.75
-767.5,-143.5,-408.0,-463.5,-241.75
597.0,-3.25,234.5,302.25,60.0
-795.25,-239.5,-475.25,-489.75,-275.75
615.5,74.25,295.25,325.75,81.5
-788.75,-221.75,-443.75,-484.25,-276.25
630.25,140.25,339.0,331.75,100.5
-780.5,-216.0,-443.75,-462.75,-262.5
623.75,96.75,333.0,315.0,88.25
-770.0,-190.75,-411.5,-448.75,-250.5
560.75,-40.5,168.5,236.0,20.75
-729.75,-92.0,-328.25,-398.5,-200.0
559.75,-14.75,191.0,240.75,24.75
-733.25,-117.5,-350.75,-404.25,-217.5
579.0,16.75,267.0,320.25,42.75
-702.25,-120.0,-362.0,-414.5,-214.25
499.25,-69.75,169.75,210.75,40.5
-662.75,-42.5,-271.75,-339.25,-212.5
490.75,-76.75,137.75,178.5,39.75
-862.0,-211.75,-442.25,-510.5,-230.0
514.75,-60.5,150.5,199.0,41.75
-872.0,-261.25,-485.75,-554.5,-229.0
541.25,-19.25,170.25,231.75,40.75
-977.25,-379.25,-588.25,-667.75,-230.75
605.5,62.25,254.25,313.25,40.5
-917.0,-321.0,-528.25,-592.25,-230.75
657.0,108.0,285.75,344.5,42.0
-900.25,-274.5,-474.5,-539.75,-231.75
616.25,77.75,255.75,313.5,44.25
-868.25,-258.0,-454.5,-505.25,-232.0
542.25,6.0,197.0,240.0,43.5
-767.5,-170.5,-378.0,-451.75,-231.0
543.75,16.75,204.25,282.5,42.5
-769.25,-172.75,-377.0,-477.0,-233.75
604.0,65.75,243.25,348.75,50.0
-795.0,-199.75,-394.75,-506.25,-230.75
641.75,104.0,281.0,382.0,50.75
-835.0,-260.0,-454.0,-550.25,-231.5
674.5,165.75,359.25,421.5,51.25
-821.5,-255.75,-445.75,-552.5,-232.0
651.75,148.0,333.5,411.0,52.25
-773.25,-224.5,-406.75,-524.25,-233.5
586.75,94.25,286.75,331.75,54.75
-733.5,-180.25,-379.5,-471.0,-232.75
557.0,72.75,258.25,301.25,54.25
-661.5,-116.0,-313.5,-399.0,-236.0
659.75,138.75,326.0,384.25,58.5
-732.75,-163.0,-330.5,-451.25,-235.75
665.75,111.0,280.75,359.25,57.0
-824.25,-264.75,-419.5,-565.0,-236.25
677.0,142.0,305.0,380.0,59.0
-820.25,-276.0,-433.75,-560.5,-235.25
740.75,214.25,359.75,436.0,54.5
-824.0,-263.25,-416.0,-529.0,-235.0
651.75,138.5,292.5,361.75,55.0
-734.75,-205.0,-362.75,-476.25,-229.5
535.0,27.0,166.75,238.75,49.5
-727.25,-173.5,-318.0,-438.5,-233.0
533.5,31.75,159.5,233.25,52.25
-730.5,-147.75,-281.75,-420.25,-235.5
516.5,35.25,150.0,234.25,51.0
-758.0,-208.25,-352.5,-479.5,-231.75
556.25,86.75,217.25,301.75,50.0
-802.0,-265.25,-419.25,-536.5,-231.5
592.25,130.25,279.25,343.25,50.5
-779.5,-269.25,-442.5,-538.25,-228.0
606.25,156.5,298.25,359.0,49.75
-742.25,-223.5,-394.5,-506.25,-227.0
512.5,88.0,238.0,297.75,47.5
-723.25,-189.0,-342.5,-452.75,-223.75
491.5,42.0,181.5,250.25,46.25
-685.75,-138.75,-281.25,-405.75,-224.5
526.0,56.5,193.25,283.75,50.0
-773.5,-202.5,-342.5,-469.75,-227.75
449.5,-43.75,89.75,218.75,48.5
-837.25,-265.0,-389.5,-519.5,-231.75
451.0,-28.75,101.75,214.0,54.5
-755.25,-193.75,-313.0,-442.75,-231.5
539.5,73.5,202.25,324.25,55.25
-789.25,-208.75,-339.25,-465.5,-232.25
470.25,-32.5,102.0,223.25,46.5
-780.25,-185.0,-323.75,-440.5,-232.5
