F3 Value,FC6 Value,P7 Value,F7 Value,F8 Value,T7 Value,P8 Value,F4 Value,AF3 Value,O2 Value,O1 Value,FC5 Value
129.5,115.75,90.75,130.0,98.75,56.5,127.5,49.5,128.75,122.75,64.25,74.0
-45.5,-6.75,-140.0,-47.0,0.5,-192.0,-28.0,-149.0,-39.75,-100.25,-163.25,-211.0
111.75,113.0,17.5,75.75,98.25,-0.5,107.0,2.75,109.75,74.75,5.0,16.25
-23.5,30.75,-70.0,-50.25,55.0,-158.75,6.75,-134.25,-14.0,-37.75,-121.25,-168.75
16.25,7.75,-27.75,-24.0,-1.25,-33.0,3.75,-22.5,14.5,1.25,-29.25,-23.25
-81.75,-41.0,-122.25,-87.75,-34.5,-171.5,-72.75,-160.75,-77.5,-124.75,-138.0,-193.0
79.5,74.75,-13.5,68.25,47.25,-20.25,45.5,-8.0,83.0,23.75,-11.75,-6.25
-78.75,-40.75,-164.5,-58.0,-43.0,-224.5,-70.0,-203.75,-69.5,-150.5,-194.25,-241.25
165.25,164.75,76.25,176.0,137.5,16.5,147.25,10.75,166.75,129.75,22.75,40.75
-155.0,-105.75,-202.5,-131.5,-93.0,-250.75,-141.25,-218.75,-143.5,-179.25,-222.25,-271.5
47.0,24.5,16.25,61.0,13.0,-1.0,60.25,-19.25,46.25,29.0,0.25,10.0
-148.25,-120.0,-190.5,-116.5,-106.75,-226.0,-91.0,-201.75,-140.25,-181.0,-199.0,-248.25
14.25,-11.5,-41.75,17.0,-30.25,-59.75,32.75,-66.25,14.5,-27.25,-54.25,-44.5
-17.5,-5.25,-90.5,-4.5,6.25,-201.0,24.25,-190.0,-11.5,-93.25,-169.0,-213.25
30.25,1.5,-54.75,28.75,-12.25,-79.0,21.75,-70.75,29.5,-20.5,-80.75,-68.0
-126.0,-89.5,-153.75,-103.0,-79.75,-216.25,-108.0,-213.0,-115.75,-156.0,-188.75,-237.0
40.25,10.25,14.0,28.0,-7.0,-21.5,24.75,-26.5,38.0,24.25,-18.75,-4.0
-182.75,-187.5,-188.25,-202.5,-167.5,-235.0,-173.5,-223.0,-189.75,-198.25,-207.25,-247.0
115.75,66.5,67.75,73.0,63.5,31.75,74.0,15.25,98.75,113.25,38.0,61.0
-91.75,-90.75,-167.75,-112.5,-65.0,-224.5,-108.25,-189.25,-95.75,-134.25,-195.5,-237.75
131.25,94.0,43.0,105.25,88.25,25.0,87.25,13.25,124.5,89.0,29.25,43.25
-47.5,-11.0,-82.25,-35.25,5.75,-163.25,-29.75,-136.0,-37.0,-54.5,-127.25,-175.25
9.75,-6.25,33.25,29.75,-18.0,-6.5,24.75,-1.5,14.25,54.25,4.25,13.25
-52.75,-43.5,-41.0,-33.75,-17.5,-126.25,-22.5,-114.5,-55.25,-29.25,-91.25,-136.5
55.75,5.75,20.5,39.75,7.5,8.5,49.75,23.75,35.0,84.25,9.25,23.0
-39.25,-38.5,-89.75,-38.5,-15.25,-143.0,-19.0,-125.0,-48.75,-65.75,-118.5,-161.75
195.75,157.75,130.75,179.75,150.0,76.5,171.25,80.25,182.25,177.75,73.5,96.25
